Cluster = 0
Genus: blennosperma 	 NumberInCluster: 4 	 PercentageInCluster: 1.000000
Genus: pastinaca 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: acer 	 NumberInCluster: 1 	 PercentageInCluster: 0.025000
Genus: brachyelytrum 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: mitella 	 NumberInCluster: 1 	 PercentageInCluster: 0.066667
Genus: leucanthemum 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: littorella 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: angelica 	 NumberInCluster: 2 	 PercentageInCluster: 0.080000
Genus: malaxis 	 NumberInCluster: 1 	 PercentageInCluster: 0.071429
Genus: calluna 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: prunella 	 NumberInCluster: 2 	 PercentageInCluster: 0.400000
Genus: sinapis 	 NumberInCluster: 3 	 PercentageInCluster: 1.000000
Genus: limosella 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: hierochloe 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: comandra 	 NumberInCluster: 2 	 PercentageInCluster: 0.500000
Genus: lathyrus 	 NumberInCluster: 6 	 PercentageInCluster: 0.078947
Genus: loiseleuria 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: cardamine 	 NumberInCluster: 2 	 PercentageInCluster: 0.028986
Genus: viola 	 NumberInCluster: 9 	 PercentageInCluster: 0.050000
Genus: alopecurus 	 NumberInCluster: 3 	 PercentageInCluster: 0.214286
Genus: erysimum 	 NumberInCluster: 1 	 PercentageInCluster: 0.027778
Genus: vaccinium 	 NumberInCluster: 6 	 PercentageInCluster: 0.133333
Genus: circaea 	 NumberInCluster: 2 	 PercentageInCluster: 0.333333
Genus: sanguisorba 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: crassula 	 NumberInCluster: 1 	 PercentageInCluster: 0.066667
Genus: hordeum 	 NumberInCluster: 2 	 PercentageInCluster: 0.105263
Genus: ligusticum 	 NumberInCluster: 2 	 PercentageInCluster: 0.133333
Genus: phalaris 	 NumberInCluster: 1 	 PercentageInCluster: 0.090909
Genus: gymnocarpium 	 NumberInCluster: 1 	 PercentageInCluster: 0.100000
Genus: rumex 	 NumberInCluster: 8 	 PercentageInCluster: 0.109589
Genus: larix 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: bidens 	 NumberInCluster: 1 	 PercentageInCluster: 0.014085
Genus: achillea 	 NumberInCluster: 6 	 PercentageInCluster: 0.272727
Genus: raphanus 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: moneses 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: torreyochloa 	 NumberInCluster: 2 	 PercentageInCluster: 0.333333
Genus: lolium 	 NumberInCluster: 3 	 PercentageInCluster: 0.375000
Genus: cakile 	 NumberInCluster: 3 	 PercentageInCluster: 0.250000
Genus: pinus 	 NumberInCluster: 1 	 PercentageInCluster: 0.013889
Genus: stuckenia 	 NumberInCluster: 3 	 PercentageInCluster: 0.375000
Genus: linnaea 	 NumberInCluster: 2 	 PercentageInCluster: 0.500000
Genus: tanacetum 	 NumberInCluster: 1 	 PercentageInCluster: 0.111111
Genus: chamerion 	 NumberInCluster: 2 	 PercentageInCluster: 0.500000
Genus: ranunculus 	 NumberInCluster: 10 	 PercentageInCluster: 0.070922
Genus: hudsonia 	 NumberInCluster: 4 	 PercentageInCluster: 0.800000
Genus: antennaria 	 NumberInCluster: 4 	 PercentageInCluster: 0.070175
Genus: viburnum 	 NumberInCluster: 1 	 PercentageInCluster: 0.031250
Genus: juncus 	 NumberInCluster: 23 	 PercentageInCluster: 0.135294
Genus: vicia 	 NumberInCluster: 4 	 PercentageInCluster: 0.086957
Genus: galeopsis 	 NumberInCluster: 3 	 PercentageInCluster: 0.333333
Genus: gaylussacia 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: stellaria 	 NumberInCluster: 9 	 PercentageInCluster: 0.200000
Genus: spergularia 	 NumberInCluster: 3 	 PercentageInCluster: 0.176471
Genus: bromus 	 NumberInCluster: 7 	 PercentageInCluster: 0.102941
Genus: salicornia 	 NumberInCluster: 2 	 PercentageInCluster: 0.500000
Genus: dichanthelium 	 NumberInCluster: 1 	 PercentageInCluster: 0.015873
Genus: calla 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: luzula 	 NumberInCluster: 4 	 PercentageInCluster: 0.090909
Genus: impatiens 	 NumberInCluster: 3 	 PercentageInCluster: 0.272727
Genus: bunium 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: eurybia 	 NumberInCluster: 1 	 PercentageInCluster: 0.035714
Genus: piptatherum 	 NumberInCluster: 1 	 PercentageInCluster: 0.142857
Genus: osmunda 	 NumberInCluster: 3 	 PercentageInCluster: 0.428571
Genus: hieracium 	 NumberInCluster: 8 	 PercentageInCluster: 0.098765
Genus: comarum 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Cluster = 18
Genus: ocimum 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: helonias 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: hyssopus 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: senna 	 NumberInCluster: 2 	 PercentageInCluster: 0.039216
Genus: senecio 	 NumberInCluster: 2 	 PercentageInCluster: 0.023256
Genus: eubotrys 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: zizia 	 NumberInCluster: 2 	 PercentageInCluster: 0.666667
Genus: lespedeza 	 NumberInCluster: 21 	 PercentageInCluster: 0.750000
Genus: achyranthes 	 NumberInCluster: 2 	 PercentageInCluster: 0.200000
Genus: isotria 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: mikania 	 NumberInCluster: 1 	 PercentageInCluster: 0.111111
Genus: vernonia 	 NumberInCluster: 2 	 PercentageInCluster: 0.054054
Genus: cardiospermum 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: sabatia 	 NumberInCluster: 6 	 PercentageInCluster: 0.272727
Genus: convallaria 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: asperugo 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: helianthemum 	 NumberInCluster: 4 	 PercentageInCluster: 0.285714
Genus: lychnis 	 NumberInCluster: 4 	 PercentageInCluster: 0.800000
Genus: hypericum 	 NumberInCluster: 19 	 PercentageInCluster: 0.283582
Genus: rorippa 	 NumberInCluster: 7 	 PercentageInCluster: 0.162791
Genus: lotus 	 NumberInCluster: 1 	 PercentageInCluster: 0.012195
Genus: geranium 	 NumberInCluster: 13 	 PercentageInCluster: 0.232143
Genus: sherardia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: taxus 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: hydrocotyle 	 NumberInCluster: 5 	 PercentageInCluster: 0.384615
Genus: onosmodium 	 NumberInCluster: 3 	 PercentageInCluster: 0.375000
Genus: tradescantia 	 NumberInCluster: 5 	 PercentageInCluster: 0.119048
Genus: hybanthus 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: triadenum 	 NumberInCluster: 2 	 PercentageInCluster: 0.500000
Genus: symphoricarpos 	 NumberInCluster: 3 	 PercentageInCluster: 0.166667
Genus: sanguinaria 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: cunila 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: cucumis 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: elodea 	 NumberInCluster: 3 	 PercentageInCluster: 0.600000
Genus: duchesnea 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: isoetes 	 NumberInCluster: 16 	 PercentageInCluster: 0.301887
Genus: lepidium 	 NumberInCluster: 6 	 PercentageInCluster: 0.063158
Genus: orbexilum 	 NumberInCluster: 1 	 PercentageInCluster: 0.111111
Genus: geum 	 NumberInCluster: 11 	 PercentageInCluster: 0.323529
Genus: gleditsia 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: asparagus 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: hydrophyllum 	 NumberInCluster: 5 	 PercentageInCluster: 0.312500
Genus: penstemon 	 NumberInCluster: 10 	 PercentageInCluster: 0.025773
Genus: carya 	 NumberInCluster: 7 	 PercentageInCluster: 0.318182
Genus: ostrya 	 NumberInCluster: 2 	 PercentageInCluster: 0.500000
Genus: nymphaea 	 NumberInCluster: 3 	 PercentageInCluster: 0.142857
Genus: saururus 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: dulichium 	 NumberInCluster: 3 	 PercentageInCluster: 1.000000
Genus: myriophyllum 	 NumberInCluster: 7 	 PercentageInCluster: 0.500000
Genus: lygodium 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: caulophyllum 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: sicyos 	 NumberInCluster: 1 	 PercentageInCluster: 0.050000
Genus: gaylussacia 	 NumberInCluster: 3 	 PercentageInCluster: 0.375000
Genus: orontium 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: dianthus 	 NumberInCluster: 6 	 PercentageInCluster: 0.500000
Genus: nicandra 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: potamogeton 	 NumberInCluster: 26 	 PercentageInCluster: 0.456140
Genus: tragopogon 	 NumberInCluster: 4 	 PercentageInCluster: 0.400000
Genus: crypsis 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: liparis 	 NumberInCluster: 2 	 PercentageInCluster: 0.285714
Genus: galax 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: trigonella 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: arnoseris 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: bellis 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: myosoton 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: pinellia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: avenula 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: iodanthus 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: schoenoplectus 	 NumberInCluster: 13 	 PercentageInCluster: 0.382353
Genus: baccharis 	 NumberInCluster: 1 	 PercentageInCluster: 0.040000
Genus: proboscidea 	 NumberInCluster: 2 	 PercentageInCluster: 0.200000
Genus: magnolia 	 NumberInCluster: 6 	 PercentageInCluster: 0.461538
Genus: spiranthes 	 NumberInCluster: 14 	 PercentageInCluster: 0.388889
Genus: chaerophyllum 	 NumberInCluster: 5 	 PercentageInCluster: 0.625000
Genus: tripsacum 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: crotalaria 	 NumberInCluster: 1 	 PercentageInCluster: 0.035714
Genus: inula 	 NumberInCluster: 3 	 PercentageInCluster: 1.000000
Genus: scrophularia 	 NumberInCluster: 6 	 PercentageInCluster: 0.285714
Genus: echinodorus 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: ruellia 	 NumberInCluster: 4 	 PercentageInCluster: 0.108108
Genus: trillium 	 NumberInCluster: 4 	 PercentageInCluster: 0.083333
Genus: scheuchzeria 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: danthonia 	 NumberInCluster: 2 	 PercentageInCluster: 0.222222
Genus: holcus 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: gentiana 	 NumberInCluster: 12 	 PercentageInCluster: 0.307692
Genus: hydrangea 	 NumberInCluster: 3 	 PercentageInCluster: 0.600000
Genus: pleopeltis 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: heteranthera 	 NumberInCluster: 2 	 PercentageInCluster: 0.285714
Genus: consolida 	 NumberInCluster: 2 	 PercentageInCluster: 0.400000
Genus: drosera 	 NumberInCluster: 4 	 PercentageInCluster: 0.222222
Genus: pimpinella 	 NumberInCluster: 3 	 PercentageInCluster: 0.600000
Genus: zanthoxylum 	 NumberInCluster: 1 	 PercentageInCluster: 0.050000
Genus: houstonia 	 NumberInCluster: 6 	 PercentageInCluster: 0.260870
Genus: gaillardia 	 NumberInCluster: 2 	 PercentageInCluster: 0.086957
Genus: deutzia 	 NumberInCluster: 2 	 PercentageInCluster: 0.400000
Genus: gentianopsis 	 NumberInCluster: 1 	 PercentageInCluster: 0.066667
Genus: robinia 	 NumberInCluster: 6 	 PercentageInCluster: 0.352941
Genus: saccharum 	 NumberInCluster: 2 	 PercentageInCluster: 0.181818
Genus: hemerocallis 	 NumberInCluster: 2 	 PercentageInCluster: 0.666667
Genus: broussonetia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: actaea 	 NumberInCluster: 5 	 PercentageInCluster: 0.384615
Genus: cornus 	 NumberInCluster: 10 	 PercentageInCluster: 0.384615
Genus: valeriana 	 NumberInCluster: 3 	 PercentageInCluster: 0.142857
Genus: botrychium 	 NumberInCluster: 4 	 PercentageInCluster: 0.108108
Genus: itea 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: eleusine 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: scutellaria 	 NumberInCluster: 17 	 PercentageInCluster: 0.223684
Genus: delphinium 	 NumberInCluster: 3 	 PercentageInCluster: 0.028302
Genus: aplectrum 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: fagus 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: quercus 	 NumberInCluster: 48 	 PercentageInCluster: 0.208696
Genus: avena 	 NumberInCluster: 1 	 PercentageInCluster: 0.142857
Genus: smilax 	 NumberInCluster: 6 	 PercentageInCluster: 0.272727
Genus: eriogonum 	 NumberInCluster: 2 	 PercentageInCluster: 0.004587
Genus: pyxidanthera 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: aletris 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: centaurium 	 NumberInCluster: 3 	 PercentageInCluster: 0.136364
Genus: pogonia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: corallorhiza 	 NumberInCluster: 6 	 PercentageInCluster: 0.428571
Genus: phaseolus 	 NumberInCluster: 3 	 PercentageInCluster: 0.166667
Genus: aralia 	 NumberInCluster: 4 	 PercentageInCluster: 0.400000
Genus: chamaesyce 	 NumberInCluster: 6 	 PercentageInCluster: 0.050420
Genus: jeffersonia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: spirodela 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: rotala 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: meehania 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: gaura 	 NumberInCluster: 2 	 PercentageInCluster: 0.074074
Genus: trichophorum 	 NumberInCluster: 2 	 PercentageInCluster: 0.333333
Genus: floerkea 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: leptochloa 	 NumberInCluster: 2 	 PercentageInCluster: 0.117647
Genus: triphora 	 NumberInCluster: 1 	 PercentageInCluster: 0.142857
Genus: briza 	 NumberInCluster: 2 	 PercentageInCluster: 0.666667
Genus: chimaphila 	 NumberInCluster: 3 	 PercentageInCluster: 0.500000
Genus: sisyrinchium 	 NumberInCluster: 5 	 PercentageInCluster: 0.111111
Genus: berteroa 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: sonchus 	 NumberInCluster: 1 	 PercentageInCluster: 0.142857
Genus: corylus 	 NumberInCluster: 4 	 PercentageInCluster: 0.666667
Genus: vallisneria 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: ellisia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: cryptotaenia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: osmorhiza 	 NumberInCluster: 2 	 PercentageInCluster: 0.222222
Genus: styphnolobium 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: boehmeria 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: foeniculum 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: populus 	 NumberInCluster: 12 	 PercentageInCluster: 0.400000
Genus: anethum 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: diodia 	 NumberInCluster: 4 	 PercentageInCluster: 0.250000
Genus: alcea 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: huperzia 	 NumberInCluster: 2 	 PercentageInCluster: 0.052632
Genus: solanum 	 NumberInCluster: 13 	 PercentageInCluster: 0.120370
Genus: levisticum 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: belamcanda 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: clitoria 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: cirsium 	 NumberInCluster: 6 	 PercentageInCluster: 0.054054
Genus: cynoglossum 	 NumberInCluster: 5 	 PercentageInCluster: 0.500000
Genus: melissa 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: apium 	 NumberInCluster: 2 	 PercentageInCluster: 0.400000
Genus: echinocystis 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: hamamelis 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: agrostis 	 NumberInCluster: 3 	 PercentageInCluster: 0.090909
Genus: symphyotrichum 	 NumberInCluster: 46 	 PercentageInCluster: 0.312925
Genus: tilia 	 NumberInCluster: 7 	 PercentageInCluster: 0.700000
Genus: lobelia 	 NumberInCluster: 13 	 PercentageInCluster: 0.173333
Genus: deparia 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: microstegium 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: gentianella 	 NumberInCluster: 2 	 PercentageInCluster: 0.111111
Genus: spiraea 	 NumberInCluster: 14 	 PercentageInCluster: 0.424242
Genus: amsonia 	 NumberInCluster: 2 	 PercentageInCluster: 0.076923
Genus: silybum 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: albizia 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: cinna 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: buchnera 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: eragrostis 	 NumberInCluster: 11 	 PercentageInCluster: 0.161765
Genus: campsis 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: anemone 	 NumberInCluster: 8 	 PercentageInCluster: 0.166667
Genus: arabidopsis 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: pluchea 	 NumberInCluster: 3 	 PercentageInCluster: 0.214286
Genus: triosteum 	 NumberInCluster: 6 	 PercentageInCluster: 1.000000
Genus: paronychia 	 NumberInCluster: 7 	 PercentageInCluster: 0.155556
Genus: pseudognaphalium 	 NumberInCluster: 6 	 PercentageInCluster: 0.181818
Genus: chamaelirium 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: brachyelytrum 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: glebionis 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: sambucus 	 NumberInCluster: 5 	 PercentageInCluster: 0.625000
Genus: nepeta 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: malaxis 	 NumberInCluster: 1 	 PercentageInCluster: 0.071429
Genus: zizania 	 NumberInCluster: 6 	 PercentageInCluster: 0.750000
Genus: datura 	 NumberInCluster: 2 	 PercentageInCluster: 0.400000
Genus: glossostigma 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: prunella 	 NumberInCluster: 2 	 PercentageInCluster: 0.400000
Genus: wolffia 	 NumberInCluster: 3 	 PercentageInCluster: 0.600000
Genus: pellaea 	 NumberInCluster: 3 	 PercentageInCluster: 0.120000
Genus: trapa 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: frangula 	 NumberInCluster: 1 	 PercentageInCluster: 0.045455
Genus: grindelia 	 NumberInCluster: 2 	 PercentageInCluster: 0.036364
Genus: lindernia 	 NumberInCluster: 3 	 PercentageInCluster: 0.300000
Genus: rhexia 	 NumberInCluster: 5 	 PercentageInCluster: 0.333333
Genus: tsuga 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: toxicodendron 	 NumberInCluster: 5 	 PercentageInCluster: 0.454545
Genus: vaccinium 	 NumberInCluster: 6 	 PercentageInCluster: 0.133333
Genus: lupinus 	 NumberInCluster: 7 	 PercentageInCluster: 0.020468
Genus: mibora 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: ophioglossum 	 NumberInCluster: 2 	 PercentageInCluster: 0.125000
Genus: gymnocarpium 	 NumberInCluster: 2 	 PercentageInCluster: 0.200000
Genus: galactia 	 NumberInCluster: 1 	 PercentageInCluster: 0.047619
Genus: dicentra 	 NumberInCluster: 3 	 PercentageInCluster: 0.333333
Genus: bidens 	 NumberInCluster: 15 	 PercentageInCluster: 0.211268
Genus: dactyloctenium 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: mahonia 	 NumberInCluster: 1 	 PercentageInCluster: 0.076923
Genus: acalypha 	 NumberInCluster: 4 	 PercentageInCluster: 0.166667
Genus: selinum 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: celastrus 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: althaea 	 NumberInCluster: 2 	 PercentageInCluster: 0.666667
Genus: aurinia 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: egeria 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: nonea 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: symphytum 	 NumberInCluster: 4 	 PercentageInCluster: 1.000000
Genus: hylotelephium 	 NumberInCluster: 5 	 PercentageInCluster: 0.833333
Genus: teesdalia 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: tanacetum 	 NumberInCluster: 2 	 PercentageInCluster: 0.222222
Genus: paxistima 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: antennaria 	 NumberInCluster: 7 	 PercentageInCluster: 0.122807
Genus: lamprocapnos 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: echinochloa 	 NumberInCluster: 6 	 PercentageInCluster: 0.333333
Genus: vicia 	 NumberInCluster: 14 	 PercentageInCluster: 0.304348
Genus: cotinus 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: heliopsis 	 NumberInCluster: 3 	 PercentageInCluster: 0.500000
Genus: tetradium 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: liatris 	 NumberInCluster: 14 	 PercentageInCluster: 0.197183
Genus: lechea 	 NumberInCluster: 12 	 PercentageInCluster: 0.500000
Genus: liquidambar 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: cynosurus 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: piptatherum 	 NumberInCluster: 1 	 PercentageInCluster: 0.142857
Genus: osmunda 	 NumberInCluster: 4 	 PercentageInCluster: 0.571429
Genus: ligustrum 	 NumberInCluster: 5 	 PercentageInCluster: 0.555556
Genus: hieracium 	 NumberInCluster: 25 	 PercentageInCluster: 0.308642
Genus: primula 	 NumberInCluster: 3 	 PercentageInCluster: 0.103448
Genus: nuttallanthus 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: guizotia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: diospyros 	 NumberInCluster: 1 	 PercentageInCluster: 0.100000
Genus: sempervivum 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: halesia 	 NumberInCluster: 2 	 PercentageInCluster: 0.400000
Genus: gratiola 	 NumberInCluster: 6 	 PercentageInCluster: 0.428571
Genus: clinopodium 	 NumberInCluster: 1 	 PercentageInCluster: 0.076923
Genus: sparganium 	 NumberInCluster: 3 	 PercentageInCluster: 0.272727
Genus: muhlenbergia 	 NumberInCluster: 9 	 PercentageInCluster: 0.128571
Genus: perezia 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: pueraria 	 NumberInCluster: 2 	 PercentageInCluster: 0.666667
Genus: vittaria 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: scirpus 	 NumberInCluster: 10 	 PercentageInCluster: 0.500000
Genus: chaenorhinum 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: dyssodia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: aethusa 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: hasteola 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: minuartia 	 NumberInCluster: 4 	 PercentageInCluster: 0.095238
Genus: aruncus 	 NumberInCluster: 3 	 PercentageInCluster: 0.600000
Genus: elsholtzia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: acorus 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: waldsteinia 	 NumberInCluster: 2 	 PercentageInCluster: 0.333333
Genus: comptonia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: paeonia 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: chelone 	 NumberInCluster: 2 	 PercentageInCluster: 0.285714
Genus: helianthus 	 NumberInCluster: 29 	 PercentageInCluster: 0.358025
Genus: oxalis 	 NumberInCluster: 5 	 PercentageInCluster: 0.128205
Genus: satureja 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: hydrastis 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: hypoxis 	 NumberInCluster: 1 	 PercentageInCluster: 0.142857
Genus: adlumia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: lamium 	 NumberInCluster: 2 	 PercentageInCluster: 0.285714
Genus: cerastium 	 NumberInCluster: 9 	 PercentageInCluster: 0.200000
Genus: veronicastrum 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: sanicula 	 NumberInCluster: 6 	 PercentageInCluster: 0.230769
Genus: corydalis 	 NumberInCluster: 2 	 PercentageInCluster: 0.090909
Genus: elephantopus 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: anchusa 	 NumberInCluster: 3 	 PercentageInCluster: 0.600000
Genus: macleaya 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: anthriscus 	 NumberInCluster: 2 	 PercentageInCluster: 0.666667
Genus: mercurialis 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: kerria 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: potentilla 	 NumberInCluster: 16 	 PercentageInCluster: 0.119403
Genus: goodyera 	 NumberInCluster: 2 	 PercentageInCluster: 0.500000
Genus: muscari 	 NumberInCluster: 2 	 PercentageInCluster: 0.500000
Genus: draba 	 NumberInCluster: 3 	 PercentageInCluster: 0.020134
Genus: stenanthium 	 NumberInCluster: 2 	 PercentageInCluster: 0.400000
Genus: circaea 	 NumberInCluster: 3 	 PercentageInCluster: 0.500000
Genus: schizachyrium 	 NumberInCluster: 3 	 PercentageInCluster: 0.187500
Genus: mimulus 	 NumberInCluster: 4 	 PercentageInCluster: 0.035398
Genus: claytonia 	 NumberInCluster: 4 	 PercentageInCluster: 0.071429
Genus: nymphoides 	 NumberInCluster: 2 	 PercentageInCluster: 0.400000
Genus: lapsana 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: thymus 	 NumberInCluster: 4 	 PercentageInCluster: 0.800000
