Cluster = 0
Genus: ocimum 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: packera 	 NumberInCluster: 1 	 PercentageInCluster: 0.014706
Genus: pityopsis 	 NumberInCluster: 3 	 PercentageInCluster: 0.214286
Genus: amsonia 	 NumberInCluster: 3 	 PercentageInCluster: 0.115385
Genus: picris 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: lupinus 	 NumberInCluster: 1 	 PercentageInCluster: 0.002924
Genus: desmodium 	 NumberInCluster: 1 	 PercentageInCluster: 0.014286
Genus: schoenoplectus 	 NumberInCluster: 2 	 PercentageInCluster: 0.058824
Genus: evax 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: aphragmus 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: seymeria 	 NumberInCluster: 1 	 PercentageInCluster: 0.142857
Genus: ulmus 	 NumberInCluster: 1 	 PercentageInCluster: 0.090909
Genus: bulbostylis 	 NumberInCluster: 2 	 PercentageInCluster: 0.117647
Genus: micranthemum 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: pinus 	 NumberInCluster: 2 	 PercentageInCluster: 0.027778
Genus: callicarpa 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: matelea 	 NumberInCluster: 1 	 PercentageInCluster: 0.035714
Genus: aconitum 	 NumberInCluster: 1 	 PercentageInCluster: 0.055556
Genus: eryngium 	 NumberInCluster: 2 	 PercentageInCluster: 0.048780
Genus: marshallia 	 NumberInCluster: 4 	 PercentageInCluster: 0.307692
Genus: sasa 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: eurybia 	 NumberInCluster: 2 	 PercentageInCluster: 0.071429
Genus: agalinis 	 NumberInCluster: 3 	 PercentageInCluster: 0.071429
Cluster = 12
Genus: senecio 	 NumberInCluster: 2 	 PercentageInCluster: 0.023256
Genus: boykinia 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: zizia 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: lespedeza 	 NumberInCluster: 1 	 PercentageInCluster: 0.035714
Genus: vernonia 	 NumberInCluster: 2 	 PercentageInCluster: 0.054054
Genus: hexalectris 	 NumberInCluster: 2 	 PercentageInCluster: 0.285714
Genus: dicliptera 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: argyrochosma 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: melampodium 	 NumberInCluster: 1 	 PercentageInCluster: 0.100000
Genus: rorippa 	 NumberInCluster: 2 	 PercentageInCluster: 0.046512
Genus: geranium 	 NumberInCluster: 1 	 PercentageInCluster: 0.017857
Genus: hedysarum 	 NumberInCluster: 1 	 PercentageInCluster: 0.100000
Genus: callisia 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: onosmodium 	 NumberInCluster: 2 	 PercentageInCluster: 0.250000
Genus: tradescantia 	 NumberInCluster: 1 	 PercentageInCluster: 0.023810
Genus: hypecoum 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: urochloa 	 NumberInCluster: 4 	 PercentageInCluster: 0.190476
Genus: astragalus 	 NumberInCluster: 9 	 PercentageInCluster: 0.014634
Genus: tridens 	 NumberInCluster: 1 	 PercentageInCluster: 0.071429
Genus: puccinellia 	 NumberInCluster: 1 	 PercentageInCluster: 0.026316
Genus: stylisma 	 NumberInCluster: 1 	 PercentageInCluster: 0.100000
Genus: isoetes 	 NumberInCluster: 1 	 PercentageInCluster: 0.018868
Genus: typha 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: orbexilum 	 NumberInCluster: 2 	 PercentageInCluster: 0.222222
Genus: geum 	 NumberInCluster: 2 	 PercentageInCluster: 0.058824
Genus: penstemon 	 NumberInCluster: 3 	 PercentageInCluster: 0.007732
Genus: carya 	 NumberInCluster: 5 	 PercentageInCluster: 0.227273
Genus: nymphaea 	 NumberInCluster: 1 	 PercentageInCluster: 0.047619
Genus: bahia 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: polygala 	 NumberInCluster: 1 	 PercentageInCluster: 0.012500
Genus: herniaria 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: bothriochloa 	 NumberInCluster: 2 	 PercentageInCluster: 0.117647
Genus: achnella 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: avenula 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: agropyron 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: magnolia 	 NumberInCluster: 1 	 PercentageInCluster: 0.076923
Genus: chaerophyllum 	 NumberInCluster: 2 	 PercentageInCluster: 0.250000
Genus: koeleria 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: vitex 	 NumberInCluster: 2 	 PercentageInCluster: 0.125000
Genus: echinodorus 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: ruellia 	 NumberInCluster: 1 	 PercentageInCluster: 0.027027
Genus: trillium 	 NumberInCluster: 3 	 PercentageInCluster: 0.062500
Genus: gentiana 	 NumberInCluster: 2 	 PercentageInCluster: 0.051282
Genus: iresine 	 NumberInCluster: 1 	 PercentageInCluster: 0.100000
Genus: consolida 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: houstonia 	 NumberInCluster: 1 	 PercentageInCluster: 0.043478
Genus: gaillardia 	 NumberInCluster: 1 	 PercentageInCluster: 0.043478
Genus: deutzia 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: gentianopsis 	 NumberInCluster: 1 	 PercentageInCluster: 0.066667
Genus: saccharum 	 NumberInCluster: 4 	 PercentageInCluster: 0.363636
Genus: sedum 	 NumberInCluster: 1 	 PercentageInCluster: 0.013889
Genus: ischaemum 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: scutellaria 	 NumberInCluster: 4 	 PercentageInCluster: 0.052632
Genus: delphinium 	 NumberInCluster: 4 	 PercentageInCluster: 0.037736
Genus: quercus 	 NumberInCluster: 12 	 PercentageInCluster: 0.052174
Genus: eriogonum 	 NumberInCluster: 1 	 PercentageInCluster: 0.002294
Genus: apluda 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: hypericum 	 NumberInCluster: 2 	 PercentageInCluster: 0.029851
Genus: arctostaphylos 	 NumberInCluster: 1 	 PercentageInCluster: 0.008547
Genus: paspalum 	 NumberInCluster: 2 	 PercentageInCluster: 0.031746
Genus: gaura 	 NumberInCluster: 1 	 PercentageInCluster: 0.037037
Genus: leptochloa 	 NumberInCluster: 2 	 PercentageInCluster: 0.117647
Genus: chrozophora 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: tephrosia 	 NumberInCluster: 1 	 PercentageInCluster: 0.041667
Genus: nothoscordum 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: eritrichium 	 NumberInCluster: 1 	 PercentageInCluster: 0.142857
Genus: spigelia 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: wilhelmsia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: diodia 	 NumberInCluster: 1 	 PercentageInCluster: 0.062500
Genus: medicago 	 NumberInCluster: 2 	 PercentageInCluster: 0.105263
Genus: saussurea 	 NumberInCluster: 3 	 PercentageInCluster: 0.272727
Genus: cirsium 	 NumberInCluster: 2 	 PercentageInCluster: 0.018018
Genus: thismia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: thalictrum 	 NumberInCluster: 2 	 PercentageInCluster: 0.066667
Genus: symphyotrichum 	 NumberInCluster: 11 	 PercentageInCluster: 0.074830
Genus: hymenocallis 	 NumberInCluster: 1 	 PercentageInCluster: 0.058824
Genus: lobelia 	 NumberInCluster: 4 	 PercentageInCluster: 0.053333
Genus: dioclea 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: spiraea 	 NumberInCluster: 1 	 PercentageInCluster: 0.030303
Genus: thaspium 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: scolochloa 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: eragrostis 	 NumberInCluster: 2 	 PercentageInCluster: 0.029412
Genus: anemone 	 NumberInCluster: 2 	 PercentageInCluster: 0.041667
Genus: vigna 	 NumberInCluster: 1 	 PercentageInCluster: 0.071429
Genus: paronychia 	 NumberInCluster: 1 	 PercentageInCluster: 0.022222
Genus: malaxis 	 NumberInCluster: 1 	 PercentageInCluster: 0.071429
Genus: frangula 	 NumberInCluster: 1 	 PercentageInCluster: 0.045455
Genus: arctagrostis 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: grindelia 	 NumberInCluster: 2 	 PercentageInCluster: 0.036364
Genus: rhexia 	 NumberInCluster: 1 	 PercentageInCluster: 0.066667
Genus: toxicodendron 	 NumberInCluster: 1 	 PercentageInCluster: 0.090909
Genus: vaccinium 	 NumberInCluster: 2 	 PercentageInCluster: 0.044444
Genus: nestronia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: phalaris 	 NumberInCluster: 1 	 PercentageInCluster: 0.090909
Genus: verbena 	 NumberInCluster: 1 	 PercentageInCluster: 0.018182
Genus: dactyloctenium 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: acalypha 	 NumberInCluster: 1 	 PercentageInCluster: 0.041667
Genus: antennaria 	 NumberInCluster: 7 	 PercentageInCluster: 0.122807
Genus: juncus 	 NumberInCluster: 7 	 PercentageInCluster: 0.041176
Genus: cotinus 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: liatris 	 NumberInCluster: 4 	 PercentageInCluster: 0.056338
Genus: lechea 	 NumberInCluster: 2 	 PercentageInCluster: 0.083333
Genus: murdannia 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: ligustrum 	 NumberInCluster: 1 	 PercentageInCluster: 0.111111
Genus: hieracium 	 NumberInCluster: 2 	 PercentageInCluster: 0.024691
Genus: primula 	 NumberInCluster: 3 	 PercentageInCluster: 0.103448
Genus: halesia 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: cocculus 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: trachelospermum 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: bifora 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: minuartia 	 NumberInCluster: 6 	 PercentageInCluster: 0.142857
Genus: oxalis 	 NumberInCluster: 1 	 PercentageInCluster: 0.025641
Genus: planera 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: cryptogramma 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: pediomelum 	 NumberInCluster: 1 	 PercentageInCluster: 0.035714
Genus: cerastium 	 NumberInCluster: 3 	 PercentageInCluster: 0.066667
Genus: corydalis 	 NumberInCluster: 1 	 PercentageInCluster: 0.045455
Genus: elephantopus 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: thalia 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: podistera 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: cynosciadium 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: nemophila 	 NumberInCluster: 1 	 PercentageInCluster: 0.050000
Genus: draba 	 NumberInCluster: 7 	 PercentageInCluster: 0.046980
Genus: stenanthium 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: carpinus 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: mecardonia 	 NumberInCluster: 2 	 PercentageInCluster: 0.400000
Genus: claytonia 	 NumberInCluster: 2 	 PercentageInCluster: 0.035714
Genus: mertensia 	 NumberInCluster: 2 	 PercentageInCluster: 0.062500
Genus: gladiolus 	 NumberInCluster: 4 	 PercentageInCluster: 0.500000
Genus: chamaecrista 	 NumberInCluster: 1 	 PercentageInCluster: 0.028571
Genus: campanula 	 NumberInCluster: 2 	 PercentageInCluster: 0.057143
Genus: cyperus 	 NumberInCluster: 1 	 PercentageInCluster: 0.006897
Genus: arenaria 	 NumberInCluster: 2 	 PercentageInCluster: 0.033333
Genus: heteranthera 	 NumberInCluster: 1 	 PercentageInCluster: 0.142857
Genus: ribes 	 NumberInCluster: 1 	 PercentageInCluster: 0.010417
Genus: leymus 	 NumberInCluster: 2 	 PercentageInCluster: 0.086957
Genus: thellungiella 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: panicum 	 NumberInCluster: 2 	 PercentageInCluster: 0.024390
Genus: festuca 	 NumberInCluster: 2 	 PercentageInCluster: 0.032258
Genus: boschniakia 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: melothria 	 NumberInCluster: 2 	 PercentageInCluster: 0.500000
Genus: lepidium 	 NumberInCluster: 1 	 PercentageInCluster: 0.010526
Genus: euphorbia 	 NumberInCluster: 3 	 PercentageInCluster: 0.034091
Genus: saxifraga 	 NumberInCluster: 10 	 PercentageInCluster: 0.089286
Genus: elyhordeum 	 NumberInCluster: 1 	 PercentageInCluster: 0.090909
Genus: silphium 	 NumberInCluster: 4 	 PercentageInCluster: 0.102564
Genus: hermbstaedtia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: spiranthes 	 NumberInCluster: 1 	 PercentageInCluster: 0.027778
Genus: tephroseris 	 NumberInCluster: 4 	 PercentageInCluster: 0.666667
Genus: cuscuta 	 NumberInCluster: 1 	 PercentageInCluster: 0.013333
Genus: echium 	 NumberInCluster: 1 	 PercentageInCluster: 0.142857
Genus: amsonia 	 NumberInCluster: 2 	 PercentageInCluster: 0.076923
Genus: camelina 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: digitaria 	 NumberInCluster: 1 	 PercentageInCluster: 0.027778
Genus: lesquerella 	 NumberInCluster: 3 	 PercentageInCluster: 0.029703
Genus: polymnia 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: lycopodiella 	 NumberInCluster: 1 	 PercentageInCluster: 0.071429
Genus: dysphania 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: narcissus 	 NumberInCluster: 1 	 PercentageInCluster: 0.100000
Genus: rhododendron 	 NumberInCluster: 2 	 PercentageInCluster: 0.050000
Genus: malvastrum 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: chamaerhodos 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: tragia 	 NumberInCluster: 1 	 PercentageInCluster: 0.062500
Genus: silene 	 NumberInCluster: 3 	 PercentageInCluster: 0.020134
Genus: justicia 	 NumberInCluster: 2 	 PercentageInCluster: 0.074074
Genus: adiantum 	 NumberInCluster: 1 	 PercentageInCluster: 0.035714
Genus: solanum 	 NumberInCluster: 2 	 PercentageInCluster: 0.018519
Genus: adonis 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: melanthera 	 NumberInCluster: 1 	 PercentageInCluster: 0.142857
Genus: caltha 	 NumberInCluster: 1 	 PercentageInCluster: 0.111111
Genus: glyceria 	 NumberInCluster: 1 	 PercentageInCluster: 0.050000
Genus: hulteniella 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: astilbe 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: forestiera 	 NumberInCluster: 1 	 PercentageInCluster: 0.071429
Genus: amelanchier 	 NumberInCluster: 2 	 PercentageInCluster: 0.071429
Genus: diplotaxis 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: crepis 	 NumberInCluster: 1 	 PercentageInCluster: 0.019608
Genus: ludwigia 	 NumberInCluster: 2 	 PercentageInCluster: 0.048780
Genus: aureolaria 	 NumberInCluster: 2 	 PercentageInCluster: 0.117647
Genus: cenchrus 	 NumberInCluster: 1 	 PercentageInCluster: 0.083333
Genus: polygonum 	 NumberInCluster: 3 	 PercentageInCluster: 0.028302
Genus: corispermum 	 NumberInCluster: 5 	 PercentageInCluster: 0.333333
Genus: apios 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: pycnanthemum 	 NumberInCluster: 1 	 PercentageInCluster: 0.040000
Genus: cymophora 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: tagetes 	 NumberInCluster: 1 	 PercentageInCluster: 0.142857
Genus: oplismenus 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: aesculus 	 NumberInCluster: 3 	 PercentageInCluster: 0.166667
Genus: krigia 	 NumberInCluster: 1 	 PercentageInCluster: 0.111111
Genus: rumex 	 NumberInCluster: 6 	 PercentageInCluster: 0.082192
Genus: achillea 	 NumberInCluster: 1 	 PercentageInCluster: 0.045455
Genus: mimosa 	 NumberInCluster: 1 	 PercentageInCluster: 0.030303
Genus: glandularia 	 NumberInCluster: 3 	 PercentageInCluster: 0.136364
Genus: oenothera 	 NumberInCluster: 3 	 PercentageInCluster: 0.030000
Genus: stuckenia 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: andropogon 	 NumberInCluster: 1 	 PercentageInCluster: 0.037037
Genus: viburnum 	 NumberInCluster: 1 	 PercentageInCluster: 0.031250
Genus: stellaria 	 NumberInCluster: 1 	 PercentageInCluster: 0.022222
Genus: ligularia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: brachiaria 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: schedonnardus 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: oxytropis 	 NumberInCluster: 12 	 PercentageInCluster: 0.181818
Genus: baptisia 	 NumberInCluster: 1 	 PercentageInCluster: 0.029412
Genus: stachys 	 NumberInCluster: 3 	 PercentageInCluster: 0.071429
Genus: youngia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: plantago 	 NumberInCluster: 2 	 PercentageInCluster: 0.042553
Genus: cucurbita 	 NumberInCluster: 2 	 PercentageInCluster: 0.153846
Genus: erodium 	 NumberInCluster: 1 	 PercentageInCluster: 0.047619
Genus: zizaniopsis 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: limnosciadium 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: lactuca 	 NumberInCluster: 1 	 PercentageInCluster: 0.050000
Genus: robinia 	 NumberInCluster: 1 	 PercentageInCluster: 0.058824
Genus: pedicularis 	 NumberInCluster: 5 	 PercentageInCluster: 0.071429
Genus: brunnichia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: echinacea 	 NumberInCluster: 1 	 PercentageInCluster: 0.076923
Genus: conradina 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: callirhoe 	 NumberInCluster: 1 	 PercentageInCluster: 0.090909
Genus: eupatorium 	 NumberInCluster: 2 	 PercentageInCluster: 0.044444
Genus: hydrolea 	 NumberInCluster: 2 	 PercentageInCluster: 0.400000
Genus: rhamnus 	 NumberInCluster: 1 	 PercentageInCluster: 0.052632
Genus: limosella 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: cajanus 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: collinsia 	 NumberInCluster: 1 	 PercentageInCluster: 0.029412
Genus: polemonium 	 NumberInCluster: 3 	 PercentageInCluster: 0.081081
Genus: lagerstroemia 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: muhlenbergia 	 NumberInCluster: 1 	 PercentageInCluster: 0.014286
Genus: dryopteris 	 NumberInCluster: 2 	 PercentageInCluster: 0.040816
Genus: aristida 	 NumberInCluster: 2 	 PercentageInCluster: 0.036364
Genus: eriophorum 	 NumberInCluster: 2 	 PercentageInCluster: 0.058824
Genus: calycocarpum 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: prenanthes 	 NumberInCluster: 1 	 PercentageInCluster: 0.058824
Genus: papaver 	 NumberInCluster: 4 	 PercentageInCluster: 0.148148
Genus: phyllostachys 	 NumberInCluster: 2 	 PercentageInCluster: 0.166667
Genus: rubus 	 NumberInCluster: 4 	 PercentageInCluster: 0.015504
Genus: pulicaria 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: chrysosplenium 	 NumberInCluster: 3 	 PercentageInCluster: 0.375000
Genus: centaurea 	 NumberInCluster: 1 	 PercentageInCluster: 0.027778
Genus: hibiscus 	 NumberInCluster: 1 	 PercentageInCluster: 0.020000
Genus: phacelia 	 NumberInCluster: 3 	 PercentageInCluster: 0.013333
Genus: physalis 	 NumberInCluster: 1 	 PercentageInCluster: 0.019608
Genus: passiflora 	 NumberInCluster: 1 	 PercentageInCluster: 0.021739
Genus: urtica 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: hexastylis 	 NumberInCluster: 5 	 PercentageInCluster: 0.333333
Genus: listera 	 NumberInCluster: 1 	 PercentageInCluster: 0.090909
Genus: amorpha 	 NumberInCluster: 1 	 PercentageInCluster: 0.050000
Genus: isolepis 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: heuchera 	 NumberInCluster: 1 	 PercentageInCluster: 0.013514
Genus: selaginella 	 NumberInCluster: 1 	 PercentageInCluster: 0.016667
Genus: cardamine 	 NumberInCluster: 3 	 PercentageInCluster: 0.043478
Genus: monarda 	 NumberInCluster: 4 	 PercentageInCluster: 0.108108
Genus: descurainia 	 NumberInCluster: 1 	 PercentageInCluster: 0.038462
Genus: linum 	 NumberInCluster: 4 	 PercentageInCluster: 0.075472
Genus: brickellia 	 NumberInCluster: 1 	 PercentageInCluster: 0.016949
Genus: betula 	 NumberInCluster: 3 	 PercentageInCluster: 0.062500
Genus: douglasia 	 NumberInCluster: 2 	 PercentageInCluster: 0.153846
Genus: poa 	 NumberInCluster: 4 	 PercentageInCluster: 0.038462
Genus: callitriche 	 NumberInCluster: 1 	 PercentageInCluster: 0.066667
Genus: aquilegia 	 NumberInCluster: 1 	 PercentageInCluster: 0.025000
Genus: carex 	 NumberInCluster: 34 	 PercentageInCluster: 0.048991
Genus: leavenworthia 	 NumberInCluster: 3 	 PercentageInCluster: 0.187500
Genus: eleocharis 	 NumberInCluster: 3 	 PercentageInCluster: 0.034483
Genus: euphrasia 	 NumberInCluster: 1 	 PercentageInCluster: 0.062500
Genus: packera 	 NumberInCluster: 2 	 PercentageInCluster: 0.029412
Genus: phlox 	 NumberInCluster: 10 	 PercentageInCluster: 0.065789
Genus: lonicera 	 NumberInCluster: 2 	 PercentageInCluster: 0.038462
Genus: solidago 	 NumberInCluster: 9 	 PercentageInCluster: 0.062500
Genus: tiarella 	 NumberInCluster: 2 	 PercentageInCluster: 0.250000
Genus: cnidium 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: ajuga 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: collinsonia 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: arnica 	 NumberInCluster: 4 	 PercentageInCluster: 0.088889
Genus: dryas 	 NumberInCluster: 6 	 PercentageInCluster: 0.300000
Genus: diapensia 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: spermolepis 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: valeriana 	 NumberInCluster: 3 	 PercentageInCluster: 0.142857
Genus: iva 	 NumberInCluster: 2 	 PercentageInCluster: 0.133333
Genus: synthyris 	 NumberInCluster: 1 	 PercentageInCluster: 0.058824
Genus: cicuta 	 NumberInCluster: 2 	 PercentageInCluster: 0.250000
Genus: arabis 	 NumberInCluster: 3 	 PercentageInCluster: 0.020548
Genus: cotoneaster 	 NumberInCluster: 1 	 PercentageInCluster: 0.058824
Genus: chrysogonum 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: abelmoschus 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: acer 	 NumberInCluster: 2 	 PercentageInCluster: 0.050000
Genus: woodsia 	 NumberInCluster: 1 	 PercentageInCluster: 0.045455
Genus: stewartia 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: ruppia 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: asclepias 	 NumberInCluster: 1 	 PercentageInCluster: 0.010989
Genus: helianthus 	 NumberInCluster: 3 	 PercentageInCluster: 0.037037
Genus: viola 	 NumberInCluster: 2 	 PercentageInCluster: 0.011111
Genus: erysimum 	 NumberInCluster: 3 	 PercentageInCluster: 0.083333
Genus: lagotis 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: pellaea 	 NumberInCluster: 1 	 PercentageInCluster: 0.040000
Genus: boltonia 	 NumberInCluster: 2 	 PercentageInCluster: 0.200000
Genus: rudbeckia 	 NumberInCluster: 2 	 PercentageInCluster: 0.048780
Genus: nassella 	 NumberInCluster: 2 	 PercentageInCluster: 0.200000
Genus: phytolacca 	 NumberInCluster: 1 	 PercentageInCluster: 0.111111
Genus: mollugo 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: gutierrezia 	 NumberInCluster: 1 	 PercentageInCluster: 0.090909
Genus: securigera 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: parnassia 	 NumberInCluster: 2 	 PercentageInCluster: 0.125000
Genus: alternanthera 	 NumberInCluster: 1 	 PercentageInCluster: 0.071429
Genus: lemna 	 NumberInCluster: 2 	 PercentageInCluster: 0.222222
Genus: bouteloua 	 NumberInCluster: 1 	 PercentageInCluster: 0.030303
Genus: dichanthelium 	 NumberInCluster: 2 	 PercentageInCluster: 0.031746
Genus: celtis 	 NumberInCluster: 3 	 PercentageInCluster: 0.250000
Genus: ageratina 	 NumberInCluster: 2 	 PercentageInCluster: 0.100000
Genus: dinebra 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: nyssa 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: astranthium 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: allium 	 NumberInCluster: 5 	 PercentageInCluster: 0.033784
Genus: potentilla 	 NumberInCluster: 5 	 PercentageInCluster: 0.037313
Genus: prunus 	 NumberInCluster: 1 	 PercentageInCluster: 0.011494
Genus: schisandra 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: rosa 	 NumberInCluster: 2 	 PercentageInCluster: 0.023810
Genus: braya 	 NumberInCluster: 2 	 PercentageInCluster: 0.181818
Genus: melilotus 	 NumberInCluster: 2 	 PercentageInCluster: 0.333333
Genus: dichondra 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: hesperostipa 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: crataegus 	 NumberInCluster: 7 	 PercentageInCluster: 0.035897
Genus: cleome 	 NumberInCluster: 1 	 PercentageInCluster: 0.050000
Genus: thermopsis 	 NumberInCluster: 1 	 PercentageInCluster: 0.058824
Genus: alopecurus 	 NumberInCluster: 1 	 PercentageInCluster: 0.071429
Genus: noccaea 	 NumberInCluster: 1 	 PercentageInCluster: 0.100000
Genus: ranunculus 	 NumberInCluster: 4 	 PercentageInCluster: 0.028369
Genus: lathyrus 	 NumberInCluster: 2 	 PercentageInCluster: 0.026316
Genus: neeragrostis 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: erythronium 	 NumberInCluster: 3 	 PercentageInCluster: 0.088235
Genus: alyssum 	 NumberInCluster: 1 	 PercentageInCluster: 0.111111
Genus: elaeagnus 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: calepina 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: euonymus 	 NumberInCluster: 1 	 PercentageInCluster: 0.043478
Genus: salix 	 NumberInCluster: 27 	 PercentageInCluster: 0.160714
Genus: coreopsis 	 NumberInCluster: 3 	 PercentageInCluster: 0.065217
Genus: triticum 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
