Cluster = 0
Cluster = 1
Genus: blennosperma 	 NumberInCluster: 4 	 PercentageInCluster: 1.000000
Genus: ratibida 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: vernonia 	 NumberInCluster: 2 	 PercentageInCluster: 0.054054
Genus: streptopus 	 NumberInCluster: 1 	 PercentageInCluster: 0.076923
Genus: agrimonia 	 NumberInCluster: 1 	 PercentageInCluster: 0.111111
Genus: rubus 	 NumberInCluster: 13 	 PercentageInCluster: 0.050388
Genus: lilium 	 NumberInCluster: 2 	 PercentageInCluster: 0.045455
Genus: campanula 	 NumberInCluster: 1 	 PercentageInCluster: 0.028571
Genus: cyperus 	 NumberInCluster: 1 	 PercentageInCluster: 0.006897
Genus: eriophorum 	 NumberInCluster: 2 	 PercentageInCluster: 0.058824
Genus: najas 	 NumberInCluster: 1 	 PercentageInCluster: 0.083333
Genus: myosurus 	 NumberInCluster: 1 	 PercentageInCluster: 0.142857
Genus: penstemon 	 NumberInCluster: 2 	 PercentageInCluster: 0.005155
Genus: falcaria 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: spiranthes 	 NumberInCluster: 1 	 PercentageInCluster: 0.027778
Genus: chenopodium 	 NumberInCluster: 1 	 PercentageInCluster: 0.013889
Genus: cypripedium 	 NumberInCluster: 3 	 PercentageInCluster: 0.142857
Genus: cannabis 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: inula 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: sullivantia 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: astragalus 	 NumberInCluster: 2 	 PercentageInCluster: 0.003252
Genus: convolvulus 	 NumberInCluster: 1 	 PercentageInCluster: 0.142857
Genus: euphorbia 	 NumberInCluster: 3 	 PercentageInCluster: 0.034091
Genus: saxifraga 	 NumberInCluster: 1 	 PercentageInCluster: 0.008929
Genus: sagina 	 NumberInCluster: 1 	 PercentageInCluster: 0.062500
Genus: arnoglossum 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: equisetum 	 NumberInCluster: 1 	 PercentageInCluster: 0.050000
Genus: gentiana 	 NumberInCluster: 4 	 PercentageInCluster: 0.102564
Genus: bartsia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: dactylorhiza 	 NumberInCluster: 4 	 PercentageInCluster: 0.500000
Genus: consolida 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: cuscuta 	 NumberInCluster: 3 	 PercentageInCluster: 0.040000
Genus: smilax 	 NumberInCluster: 2 	 PercentageInCluster: 0.090909
Genus: calystegia 	 NumberInCluster: 1 	 PercentageInCluster: 0.018182
Genus: laburnum 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: echium 	 NumberInCluster: 1 	 PercentageInCluster: 0.142857
Genus: gentianopsis 	 NumberInCluster: 4 	 PercentageInCluster: 0.266667
Genus: iris 	 NumberInCluster: 2 	 PercentageInCluster: 0.030769
Genus: sedum 	 NumberInCluster: 2 	 PercentageInCluster: 0.027778
Genus: cornus 	 NumberInCluster: 1 	 PercentageInCluster: 0.038462
Genus: armeria 	 NumberInCluster: 2 	 PercentageInCluster: 0.400000
Genus: pascopyrum 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: desmanthus 	 NumberInCluster: 1 	 PercentageInCluster: 0.066667
Genus: drosera 	 NumberInCluster: 1 	 PercentageInCluster: 0.055556
Genus: quercus 	 NumberInCluster: 2 	 PercentageInCluster: 0.008696
Genus: linum 	 NumberInCluster: 1 	 PercentageInCluster: 0.018868
Genus: lycopodium 	 NumberInCluster: 1 	 PercentageInCluster: 0.055556
Genus: lithospermum 	 NumberInCluster: 1 	 PercentageInCluster: 0.047619
Genus: rosa 	 NumberInCluster: 4 	 PercentageInCluster: 0.047619
Genus: lathyrus 	 NumberInCluster: 2 	 PercentageInCluster: 0.026316
Genus: oligoneuron 	 NumberInCluster: 3 	 PercentageInCluster: 0.250000
Genus: betula 	 NumberInCluster: 4 	 PercentageInCluster: 0.083333
Genus: polytaenia 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: epilobium 	 NumberInCluster: 2 	 PercentageInCluster: 0.036364
Genus: potamogeton 	 NumberInCluster: 1 	 PercentageInCluster: 0.017544
Genus: koeleria 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: carex 	 NumberInCluster: 28 	 PercentageInCluster: 0.040346
Genus: omalotheca 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: elymus 	 NumberInCluster: 1 	 PercentageInCluster: 0.015152
Genus: silene 	 NumberInCluster: 1 	 PercentageInCluster: 0.006711
Genus: verbascum 	 NumberInCluster: 1 	 PercentageInCluster: 0.058824
Genus: populus 	 NumberInCluster: 1 	 PercentageInCluster: 0.033333
Genus: eleocharis 	 NumberInCluster: 2 	 PercentageInCluster: 0.022989
Genus: euphrasia 	 NumberInCluster: 4 	 PercentageInCluster: 0.250000
Genus: packera 	 NumberInCluster: 1 	 PercentageInCluster: 0.014706
Genus: solanum 	 NumberInCluster: 1 	 PercentageInCluster: 0.009259
Genus: silphium 	 NumberInCluster: 4 	 PercentageInCluster: 0.102564
Genus: eurybia 	 NumberInCluster: 1 	 PercentageInCluster: 0.035714
Genus: lonicera 	 NumberInCluster: 1 	 PercentageInCluster: 0.019231
Genus: solidago 	 NumberInCluster: 8 	 PercentageInCluster: 0.055556
Genus: rhus 	 NumberInCluster: 1 	 PercentageInCluster: 0.033333
Genus: artemisia 	 NumberInCluster: 1 	 PercentageInCluster: 0.009901
Genus: cirsium 	 NumberInCluster: 1 	 PercentageInCluster: 0.009009
Genus: sagittaria 	 NumberInCluster: 1 	 PercentageInCluster: 0.030303
Genus: sporobolus 	 NumberInCluster: 1 	 PercentageInCluster: 0.023810
Genus: arnica 	 NumberInCluster: 1 	 PercentageInCluster: 0.022222
Genus: salix 	 NumberInCluster: 10 	 PercentageInCluster: 0.059524
Genus: dryas 	 NumberInCluster: 1 	 PercentageInCluster: 0.050000
Genus: salvia 	 NumberInCluster: 2 	 PercentageInCluster: 0.023529
Genus: amelanchier 	 NumberInCluster: 1 	 PercentageInCluster: 0.035714
Genus: symphyotrichum 	 NumberInCluster: 4 	 PercentageInCluster: 0.027211
Genus: crepis 	 NumberInCluster: 1 	 PercentageInCluster: 0.019608
Genus: euthamia 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: valeriana 	 NumberInCluster: 1 	 PercentageInCluster: 0.047619
Genus: mirabilis 	 NumberInCluster: 2 	 PercentageInCluster: 0.054054
Genus: aureolaria 	 NumberInCluster: 2 	 PercentageInCluster: 0.117647
Genus: iva 	 NumberInCluster: 2 	 PercentageInCluster: 0.133333
Genus: arabis 	 NumberInCluster: 1 	 PercentageInCluster: 0.006849
Genus: eragrostis 	 NumberInCluster: 2 	 PercentageInCluster: 0.029412
Genus: actinidia 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: thalictrum 	 NumberInCluster: 1 	 PercentageInCluster: 0.033333
Genus: polygonum 	 NumberInCluster: 1 	 PercentageInCluster: 0.009434
Genus: corispermum 	 NumberInCluster: 1 	 PercentageInCluster: 0.066667
Genus: chorispora 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: diarrhena 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: besseya 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: poa 	 NumberInCluster: 3 	 PercentageInCluster: 0.028846
Genus: grindelia 	 NumberInCluster: 1 	 PercentageInCluster: 0.018182
Genus: helianthus 	 NumberInCluster: 4 	 PercentageInCluster: 0.049383
Genus: symphoricarpos 	 NumberInCluster: 1 	 PercentageInCluster: 0.055556
Genus: desmodium 	 NumberInCluster: 1 	 PercentageInCluster: 0.014286
Genus: lycopus 	 NumberInCluster: 1 	 PercentageInCluster: 0.090909
Genus: schoenoplectus 	 NumberInCluster: 1 	 PercentageInCluster: 0.029412
Genus: rumex 	 NumberInCluster: 1 	 PercentageInCluster: 0.013699
Genus: larix 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: bidens 	 NumberInCluster: 1 	 PercentageInCluster: 0.014085
Genus: platanthera 	 NumberInCluster: 2 	 PercentageInCluster: 0.035088
Genus: nonea 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: physocarpus 	 NumberInCluster: 1 	 PercentageInCluster: 0.100000
Genus: polanisia 	 NumberInCluster: 1 	 PercentageInCluster: 0.100000
Genus: lolium 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: aconitum 	 NumberInCluster: 1 	 PercentageInCluster: 0.055556
Genus: bacopa 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: glycyrrhiza 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: antennaria 	 NumberInCluster: 1 	 PercentageInCluster: 0.017544
Genus: juncus 	 NumberInCluster: 3 	 PercentageInCluster: 0.017647
Genus: vicia 	 NumberInCluster: 3 	 PercentageInCluster: 0.065217
Genus: bouteloua 	 NumberInCluster: 3 	 PercentageInCluster: 0.090909
Genus: stellaria 	 NumberInCluster: 3 	 PercentageInCluster: 0.066667
Genus: bromus 	 NumberInCluster: 2 	 PercentageInCluster: 0.029412
Genus: liatris 	 NumberInCluster: 5 	 PercentageInCluster: 0.070423
Genus: dichanthelium 	 NumberInCluster: 2 	 PercentageInCluster: 0.031746
Genus: luzula 	 NumberInCluster: 1 	 PercentageInCluster: 0.022727
Genus: phlox 	 NumberInCluster: 2 	 PercentageInCluster: 0.013158
Genus: agalinis 	 NumberInCluster: 1 	 PercentageInCluster: 0.023810
Genus: froelichia 	 NumberInCluster: 1 	 PercentageInCluster: 0.142857
Genus: hieracium 	 NumberInCluster: 5 	 PercentageInCluster: 0.061728
Cluster = 15
Genus: harrimanella 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: oxytropis 	 NumberInCluster: 2 	 PercentageInCluster: 0.030303
Genus: alchemilla 	 NumberInCluster: 2 	 PercentageInCluster: 0.200000
Genus: clematis 	 NumberInCluster: 2 	 PercentageInCluster: 0.037736
Genus: allium 	 NumberInCluster: 2 	 PercentageInCluster: 0.013514
Genus: muhlenbergia 	 NumberInCluster: 1 	 PercentageInCluster: 0.014286
Genus: polystichum 	 NumberInCluster: 1 	 PercentageInCluster: 0.033333
Genus: erodium 	 NumberInCluster: 1 	 PercentageInCluster: 0.047619
Genus: trichophorum 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: vahlodea 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: minuartia 	 NumberInCluster: 2 	 PercentageInCluster: 0.047619
Genus: prunus 	 NumberInCluster: 2 	 PercentageInCluster: 0.022989
Genus: cystopteris 	 NumberInCluster: 2 	 PercentageInCluster: 0.166667
Genus: ballota 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: lychnis 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: rosa 	 NumberInCluster: 5 	 PercentageInCluster: 0.059524
Genus: subularia 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: rorippa 	 NumberInCluster: 1 	 PercentageInCluster: 0.023256
Genus: helianthus 	 NumberInCluster: 1 	 PercentageInCluster: 0.012346
Genus: euphrasia 	 NumberInCluster: 2 	 PercentageInCluster: 0.125000
Genus: crataegus 	 NumberInCluster: 14 	 PercentageInCluster: 0.071795
Genus: oligoneuron 	 NumberInCluster: 1 	 PercentageInCluster: 0.083333
Genus: lespedeza 	 NumberInCluster: 1 	 PercentageInCluster: 0.035714
Genus: eupatorium 	 NumberInCluster: 1 	 PercentageInCluster: 0.022222
Genus: sambucus 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: corydalis 	 NumberInCluster: 2 	 PercentageInCluster: 0.090909
Genus: chelidonium 	 NumberInCluster: 2 	 PercentageInCluster: 0.500000
Genus: fragaria 	 NumberInCluster: 1 	 PercentageInCluster: 0.055556
Genus: anchusa 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: ranunculus 	 NumberInCluster: 1 	 PercentageInCluster: 0.007092
Genus: puccinellia 	 NumberInCluster: 4 	 PercentageInCluster: 0.105263
Genus: anthoxanthum 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: potentilla 	 NumberInCluster: 7 	 PercentageInCluster: 0.052239
Genus: trifolium 	 NumberInCluster: 1 	 PercentageInCluster: 0.006711
Genus: rheum 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: gymnadenia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: draba 	 NumberInCluster: 4 	 PercentageInCluster: 0.026846
Genus: isoetes 	 NumberInCluster: 4 	 PercentageInCluster: 0.075472
Genus: dryopteris 	 NumberInCluster: 3 	 PercentageInCluster: 0.061224
Genus: calypso 	 NumberInCluster: 2 	 PercentageInCluster: 0.666667
Genus: arctium 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: aristida 	 NumberInCluster: 1 	 PercentageInCluster: 0.018182
Genus: geum 	 NumberInCluster: 2 	 PercentageInCluster: 0.058824
Genus: mimulus 	 NumberInCluster: 1 	 PercentageInCluster: 0.008850
Genus: sorbus 	 NumberInCluster: 2 	 PercentageInCluster: 0.125000
Genus: ambrosia 	 NumberInCluster: 1 	 PercentageInCluster: 0.033333
Genus: carya 	 NumberInCluster: 1 	 PercentageInCluster: 0.045455
Genus: prenanthes 	 NumberInCluster: 2 	 PercentageInCluster: 0.117647
Genus: dulichium 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: radiola 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: dracocephalum 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: dianthus 	 NumberInCluster: 2 	 PercentageInCluster: 0.166667
Genus: verbascum 	 NumberInCluster: 1 	 PercentageInCluster: 0.058824
Genus: rubus 	 NumberInCluster: 28 	 PercentageInCluster: 0.108527
Genus: euonymus 	 NumberInCluster: 2 	 PercentageInCluster: 0.086957
Genus: lavandula 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: campanula 	 NumberInCluster: 7 	 PercentageInCluster: 0.200000
Genus: salix 	 NumberInCluster: 6 	 PercentageInCluster: 0.035714
Genus: miscanthus 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: najas 	 NumberInCluster: 1 	 PercentageInCluster: 0.083333
Genus: centaurea 	 NumberInCluster: 1 	 PercentageInCluster: 0.027778
Genus: ribes 	 NumberInCluster: 2 	 PercentageInCluster: 0.020833
Genus: saponaria 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: leymus 	 NumberInCluster: 1 	 PercentageInCluster: 0.043478
Genus: mentha 	 NumberInCluster: 1 	 PercentageInCluster: 0.083333
Genus: epipactis 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: spiranthes 	 NumberInCluster: 5 	 PercentageInCluster: 0.138889
Genus: chenopodium 	 NumberInCluster: 4 	 PercentageInCluster: 0.055556
Genus: cypripedium 	 NumberInCluster: 1 	 PercentageInCluster: 0.047619
Genus: galega 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: festuca 	 NumberInCluster: 3 	 PercentageInCluster: 0.048387
Genus: astragalus 	 NumberInCluster: 4 	 PercentageInCluster: 0.006504
Genus: asplenium 	 NumberInCluster: 2 	 PercentageInCluster: 0.019802
Genus: serratula 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: shepherdia 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: saxifraga 	 NumberInCluster: 3 	 PercentageInCluster: 0.026786
Genus: streptopus 	 NumberInCluster: 1 	 PercentageInCluster: 0.076923
Genus: nasturtium 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: equisetum 	 NumberInCluster: 2 	 PercentageInCluster: 0.100000
Genus: listera 	 NumberInCluster: 1 	 PercentageInCluster: 0.090909
Genus: gentiana 	 NumberInCluster: 1 	 PercentageInCluster: 0.025641
Genus: digitalis 	 NumberInCluster: 2 	 PercentageInCluster: 0.400000
Genus: botrychium 	 NumberInCluster: 3 	 PercentageInCluster: 0.081081
Genus: cicer 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: drosera 	 NumberInCluster: 2 	 PercentageInCluster: 0.111111
Genus: ammophila 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: gaillardia 	 NumberInCluster: 2 	 PercentageInCluster: 0.086957
Genus: iris 	 NumberInCluster: 4 	 PercentageInCluster: 0.061538
Genus: polygonatum 	 NumberInCluster: 1 	 PercentageInCluster: 0.111111
Genus: pedicularis 	 NumberInCluster: 3 	 PercentageInCluster: 0.042857
Genus: sedum 	 NumberInCluster: 1 	 PercentageInCluster: 0.013889
Genus: cornus 	 NumberInCluster: 1 	 PercentageInCluster: 0.038462
Genus: pseudolysimachion 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: cardamine 	 NumberInCluster: 3 	 PercentageInCluster: 0.043478
Genus: scutellaria 	 NumberInCluster: 1 	 PercentageInCluster: 0.013158
Genus: delphinium 	 NumberInCluster: 1 	 PercentageInCluster: 0.009434
Genus: symphytum 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: rhynchospora 	 NumberInCluster: 1 	 PercentageInCluster: 0.009615
Genus: lycopodium 	 NumberInCluster: 1 	 PercentageInCluster: 0.055556
Genus: castilleja 	 NumberInCluster: 1 	 PercentageInCluster: 0.006211
Genus: eriogonum 	 NumberInCluster: 1 	 PercentageInCluster: 0.002294
Genus: kalopanax 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: chaenomeles 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: corallorhiza 	 NumberInCluster: 1 	 PercentageInCluster: 0.071429
Genus: pinus 	 NumberInCluster: 1 	 PercentageInCluster: 0.013889
Genus: aralia 	 NumberInCluster: 1 	 PercentageInCluster: 0.100000
Genus: phyllodoce 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: triantha 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: juniperus 	 NumberInCluster: 1 	 PercentageInCluster: 0.041667
Genus: betula 	 NumberInCluster: 4 	 PercentageInCluster: 0.083333
Genus: trisetum 	 NumberInCluster: 2 	 PercentageInCluster: 0.153846
Genus: syringa 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: poa 	 NumberInCluster: 4 	 PercentageInCluster: 0.038462
Genus: malva 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: callitriche 	 NumberInCluster: 1 	 PercentageInCluster: 0.066667
Genus: rhododendron 	 NumberInCluster: 2 	 PercentageInCluster: 0.050000
Genus: potamogeton 	 NumberInCluster: 12 	 PercentageInCluster: 0.210526
Genus: sideritis 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: amaranthus 	 NumberInCluster: 1 	 PercentageInCluster: 0.019608
Genus: nigella 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: carex 	 NumberInCluster: 23 	 PercentageInCluster: 0.033141
Genus: erigeron 	 NumberInCluster: 3 	 PercentageInCluster: 0.011364
Genus: omalotheca 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: elymus 	 NumberInCluster: 1 	 PercentageInCluster: 0.015152
Genus: corylus 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: calendula 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: silene 	 NumberInCluster: 2 	 PercentageInCluster: 0.013423
Genus: salpiglossis 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: sorbaronia 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: alnus 	 NumberInCluster: 1 	 PercentageInCluster: 0.062500
Genus: adiantum 	 NumberInCluster: 1 	 PercentageInCluster: 0.035714
Genus: milium 	 NumberInCluster: 2 	 PercentageInCluster: 0.666667
Genus: eleocharis 	 NumberInCluster: 2 	 PercentageInCluster: 0.022989
Genus: trollius 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: huperzia 	 NumberInCluster: 3 	 PercentageInCluster: 0.078947
Genus: lonicera 	 NumberInCluster: 4 	 PercentageInCluster: 0.076923
Genus: solidago 	 NumberInCluster: 6 	 PercentageInCluster: 0.041667
Genus: crocus 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: sagittaria 	 NumberInCluster: 1 	 PercentageInCluster: 0.030303
Genus: mycelis 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: filipendula 	 NumberInCluster: 2 	 PercentageInCluster: 0.333333
Genus: phellodendron 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: hackelia 	 NumberInCluster: 2 	 PercentageInCluster: 0.047619
Genus: arnica 	 NumberInCluster: 2 	 PercentageInCluster: 0.044444
Genus: dryas 	 NumberInCluster: 2 	 PercentageInCluster: 0.100000
Genus: agrostis 	 NumberInCluster: 1 	 PercentageInCluster: 0.030303
Genus: symphyotrichum 	 NumberInCluster: 4 	 PercentageInCluster: 0.027211
Genus: crepis 	 NumberInCluster: 2 	 PercentageInCluster: 0.039216
Genus: tilia 	 NumberInCluster: 2 	 PercentageInCluster: 0.200000
Genus: lobelia 	 NumberInCluster: 1 	 PercentageInCluster: 0.013333
Genus: euthamia 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: gagea 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: valeriana 	 NumberInCluster: 1 	 PercentageInCluster: 0.047619
Genus: spiraea 	 NumberInCluster: 4 	 PercentageInCluster: 0.121212
Genus: veronica 	 NumberInCluster: 1 	 PercentageInCluster: 0.022727
Genus: chamaesyce 	 NumberInCluster: 1 	 PercentageInCluster: 0.008403
Genus: arabis 	 NumberInCluster: 1 	 PercentageInCluster: 0.006849
Genus: anemone 	 NumberInCluster: 2 	 PercentageInCluster: 0.041667
Genus: galium 	 NumberInCluster: 5 	 PercentageInCluster: 0.031447
Genus: zigadenus 	 NumberInCluster: 1 	 PercentageInCluster: 0.050000
Genus: polygonum 	 NumberInCluster: 6 	 PercentageInCluster: 0.056604
Genus: angelica 	 NumberInCluster: 1 	 PercentageInCluster: 0.040000
Genus: lechea 	 NumberInCluster: 1 	 PercentageInCluster: 0.041667
Genus: pulmonaria 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: zizania 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: woodsia 	 NumberInCluster: 3 	 PercentageInCluster: 0.136364
Genus: calamagrostis 	 NumberInCluster: 1 	 PercentageInCluster: 0.026316
Genus: viola 	 NumberInCluster: 13 	 PercentageInCluster: 0.072222
Genus: erysimum 	 NumberInCluster: 4 	 PercentageInCluster: 0.111111
Genus: vaccinium 	 NumberInCluster: 2 	 PercentageInCluster: 0.044444
Genus: lycopus 	 NumberInCluster: 1 	 PercentageInCluster: 0.090909
Genus: leucanthemella 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: amerorchis 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: gymnocarpium 	 NumberInCluster: 3 	 PercentageInCluster: 0.300000
Genus: rumex 	 NumberInCluster: 2 	 PercentageInCluster: 0.027397
Genus: bidens 	 NumberInCluster: 2 	 PercentageInCluster: 0.028169
Genus: linaria 	 NumberInCluster: 3 	 PercentageInCluster: 0.176471
Genus: ulmus 	 NumberInCluster: 1 	 PercentageInCluster: 0.090909
Genus: blephilia 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: hylotelephium 	 NumberInCluster: 2 	 PercentageInCluster: 0.333333
Genus: scleranthus 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: tanacetum 	 NumberInCluster: 2 	 PercentageInCluster: 0.222222
Genus: aconitum 	 NumberInCluster: 3 	 PercentageInCluster: 0.166667
Genus: dictamnus 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: solanum 	 NumberInCluster: 1 	 PercentageInCluster: 0.009259
Genus: viburnum 	 NumberInCluster: 2 	 PercentageInCluster: 0.062500
Genus: polycnemum 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: juncus 	 NumberInCluster: 8 	 PercentageInCluster: 0.047059
Genus: stellaria 	 NumberInCluster: 1 	 PercentageInCluster: 0.022222
Genus: thladiantha 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: bromus 	 NumberInCluster: 2 	 PercentageInCluster: 0.029412
Genus: gypsophila 	 NumberInCluster: 1 	 PercentageInCluster: 0.111111
Genus: luzula 	 NumberInCluster: 5 	 PercentageInCluster: 0.113636
Genus: agalinis 	 NumberInCluster: 2 	 PercentageInCluster: 0.047619
Genus: osmunda 	 NumberInCluster: 1 	 PercentageInCluster: 0.142857
Genus: callistephus 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: hieracium 	 NumberInCluster: 7 	 PercentageInCluster: 0.086420
Genus: primula 	 NumberInCluster: 3 	 PercentageInCluster: 0.103448
Cluster = 16
Genus: hyssopus 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: alchemilla 	 NumberInCluster: 4 	 PercentageInCluster: 0.400000
Genus: senecio 	 NumberInCluster: 4 	 PercentageInCluster: 0.046512
Genus: quercus 	 NumberInCluster: 3 	 PercentageInCluster: 0.013043
Genus: allium 	 NumberInCluster: 2 	 PercentageInCluster: 0.013514
Genus: lonicera 	 NumberInCluster: 5 	 PercentageInCluster: 0.096154
Genus: stachys 	 NumberInCluster: 3 	 PercentageInCluster: 0.071429
Genus: oclemena 	 NumberInCluster: 2 	 PercentageInCluster: 0.500000
Genus: muhlenbergia 	 NumberInCluster: 1 	 PercentageInCluster: 0.014286
Genus: potentilla 	 NumberInCluster: 2 	 PercentageInCluster: 0.014925
Genus: xyris 	 NumberInCluster: 1 	 PercentageInCluster: 0.037037
Genus: polystichum 	 NumberInCluster: 1 	 PercentageInCluster: 0.033333
Genus: plantago 	 NumberInCluster: 3 	 PercentageInCluster: 0.063830
Genus: bunias 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: trichophorum 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: sabatia 	 NumberInCluster: 1 	 PercentageInCluster: 0.045455
Genus: prunus 	 NumberInCluster: 2 	 PercentageInCluster: 0.022989
Genus: ballota 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: lychnis 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: hypericum 	 NumberInCluster: 1 	 PercentageInCluster: 0.014925
Genus: melilotus 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: rorippa 	 NumberInCluster: 1 	 PercentageInCluster: 0.023256
Genus: geranium 	 NumberInCluster: 3 	 PercentageInCluster: 0.053571
Genus: glyceria 	 NumberInCluster: 1 	 PercentageInCluster: 0.050000
Genus: euphrasia 	 NumberInCluster: 3 	 PercentageInCluster: 0.187500
Genus: cryptogramma 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: argentina 	 NumberInCluster: 3 	 PercentageInCluster: 0.750000
Genus: chamaedaphne 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: orthilia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: eupatorium 	 NumberInCluster: 1 	 PercentageInCluster: 0.022222
Genus: corema 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: lamium 	 NumberInCluster: 2 	 PercentageInCluster: 0.285714
Genus: cerastium 	 NumberInCluster: 2 	 PercentageInCluster: 0.044444
