Cluster = 0
Genus: ocimum 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: saxifraga 	 NumberInCluster: 1 	 PercentageInCluster: 0.008929
Genus: elyhordeum 	 NumberInCluster: 3 	 PercentageInCluster: 0.272727
Genus: equisetum 	 NumberInCluster: 1 	 PercentageInCluster: 0.050000
Genus: cuscuta 	 NumberInCluster: 4 	 PercentageInCluster: 0.053333
Genus: calystegia 	 NumberInCluster: 1 	 PercentageInCluster: 0.018182
Genus: leucothoe 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: sisyrinchium 	 NumberInCluster: 2 	 PercentageInCluster: 0.044444
Genus: didiplis 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: amsonia 	 NumberInCluster: 1 	 PercentageInCluster: 0.038462
Genus: spergularia 	 NumberInCluster: 1 	 PercentageInCluster: 0.058824
Genus: camelina 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: lesquerella 	 NumberInCluster: 1 	 PercentageInCluster: 0.009901
Genus: polymnia 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: oligoneuron 	 NumberInCluster: 3 	 PercentageInCluster: 0.250000
Genus: cheilanthes 	 NumberInCluster: 1 	 PercentageInCluster: 0.030303
Genus: plagiobothrys 	 NumberInCluster: 2 	 PercentageInCluster: 0.028169
Genus: rhododendron 	 NumberInCluster: 1 	 PercentageInCluster: 0.025000
Genus: salsola 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: doellingeria 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: malvastrum 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: silene 	 NumberInCluster: 1 	 PercentageInCluster: 0.006711
Genus: justicia 	 NumberInCluster: 2 	 PercentageInCluster: 0.074074
Genus: jovibarba 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: bacopa 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: caltha 	 NumberInCluster: 1 	 PercentageInCluster: 0.111111
Genus: tragopogon 	 NumberInCluster: 2 	 PercentageInCluster: 0.200000
Genus: chrysosplenium 	 NumberInCluster: 2 	 PercentageInCluster: 0.250000
Genus: teucrium 	 NumberInCluster: 1 	 PercentageInCluster: 0.071429
Genus: glyceria 	 NumberInCluster: 2 	 PercentageInCluster: 0.100000
Genus: sporobolus 	 NumberInCluster: 3 	 PercentageInCluster: 0.071429
Genus: phacelia 	 NumberInCluster: 1 	 PercentageInCluster: 0.004444
Genus: crepis 	 NumberInCluster: 3 	 PercentageInCluster: 0.058824
Genus: pseudabutilon 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: aureolaria 	 NumberInCluster: 2 	 PercentageInCluster: 0.117647
Genus: berula 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: juglans 	 NumberInCluster: 1 	 PercentageInCluster: 0.071429
Genus: centaurea 	 NumberInCluster: 3 	 PercentageInCluster: 0.083333
Genus: pennisetum 	 NumberInCluster: 1 	 PercentageInCluster: 0.058824
Genus: mitella 	 NumberInCluster: 1 	 PercentageInCluster: 0.066667
Genus: polygonum 	 NumberInCluster: 4 	 PercentageInCluster: 0.037736
Genus: corispermum 	 NumberInCluster: 3 	 PercentageInCluster: 0.200000
Genus: scopolia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: dichanthelium 	 NumberInCluster: 3 	 PercentageInCluster: 0.047619
Genus: apios 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: cynanchum 	 NumberInCluster: 1 	 PercentageInCluster: 0.040000
Genus: pycnanthemum 	 NumberInCluster: 1 	 PercentageInCluster: 0.040000
Genus: ceratocephala 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: aesculus 	 NumberInCluster: 1 	 PercentageInCluster: 0.055556
Genus: rumex 	 NumberInCluster: 3 	 PercentageInCluster: 0.041096
Genus: achillea 	 NumberInCluster: 3 	 PercentageInCluster: 0.136364
Genus: mimosa 	 NumberInCluster: 1 	 PercentageInCluster: 0.030303
Genus: glandularia 	 NumberInCluster: 2 	 PercentageInCluster: 0.090909
Genus: ageratina 	 NumberInCluster: 1 	 PercentageInCluster: 0.050000
Genus: oenothera 	 NumberInCluster: 3 	 PercentageInCluster: 0.030000
Genus: glycyrrhiza 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: viburnum 	 NumberInCluster: 1 	 PercentageInCluster: 0.031250
Genus: stellaria 	 NumberInCluster: 2 	 PercentageInCluster: 0.044444
Genus: scirpoides 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: verbesina 	 NumberInCluster: 1 	 PercentageInCluster: 0.047619
Genus: schedonnardus 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: oxytropis 	 NumberInCluster: 3 	 PercentageInCluster: 0.045455
Genus: baptisia 	 NumberInCluster: 1 	 PercentageInCluster: 0.029412
Genus: lotus 	 NumberInCluster: 2 	 PercentageInCluster: 0.024390
Genus: taraxacum 	 NumberInCluster: 1 	 PercentageInCluster: 0.090909
Genus: plantago 	 NumberInCluster: 1 	 PercentageInCluster: 0.021277
Genus: cucurbita 	 NumberInCluster: 1 	 PercentageInCluster: 0.076923
Genus: erodium 	 NumberInCluster: 4 	 PercentageInCluster: 0.190476
Genus: zizaniopsis 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: limnosciadium 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: lactuca 	 NumberInCluster: 3 	 PercentageInCluster: 0.150000
Genus: brunnichia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: echinacea 	 NumberInCluster: 1 	 PercentageInCluster: 0.076923
Genus: nemesia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: conradina 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: orobanche 	 NumberInCluster: 2 	 PercentageInCluster: 0.064516
Genus: callirhoe 	 NumberInCluster: 4 	 PercentageInCluster: 0.363636
Genus: eupatorium 	 NumberInCluster: 2 	 PercentageInCluster: 0.044444
Genus: rhamnus 	 NumberInCluster: 1 	 PercentageInCluster: 0.052632
Genus: polemonium 	 NumberInCluster: 1 	 PercentageInCluster: 0.027027
Genus: caragana 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: dryopteris 	 NumberInCluster: 1 	 PercentageInCluster: 0.020408
Genus: ornithopus 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: arctium 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: aristida 	 NumberInCluster: 2 	 PercentageInCluster: 0.036364
Genus: eriophorum 	 NumberInCluster: 2 	 PercentageInCluster: 0.058824
Genus: prenanthes 	 NumberInCluster: 1 	 PercentageInCluster: 0.058824
Genus: papaver 	 NumberInCluster: 1 	 PercentageInCluster: 0.037037
Genus: phyllostachys 	 NumberInCluster: 1 	 PercentageInCluster: 0.083333
Genus: verbascum 	 NumberInCluster: 3 	 PercentageInCluster: 0.176471
Genus: rubus 	 NumberInCluster: 19 	 PercentageInCluster: 0.073643
Genus: atriplex 	 NumberInCluster: 2 	 PercentageInCluster: 0.017094
Genus: cynoglossum 	 NumberInCluster: 2 	 PercentageInCluster: 0.200000
Genus: hexastylis 	 NumberInCluster: 1 	 PercentageInCluster: 0.066667
Genus: ficus 	 NumberInCluster: 1 	 PercentageInCluster: 0.047619
Genus: helleborus 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: cephalaria 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: chenopodium 	 NumberInCluster: 4 	 PercentageInCluster: 0.055556
Genus: physalis 	 NumberInCluster: 1 	 PercentageInCluster: 0.019608
Genus: rhodiola 	 NumberInCluster: 1 	 PercentageInCluster: 0.142857
Genus: andromeda 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: amorpha 	 NumberInCluster: 2 	 PercentageInCluster: 0.100000
Genus: moehringia 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: agroelymus 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: isolepis 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: pascopyrum 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: linum 	 NumberInCluster: 2 	 PercentageInCluster: 0.037736
Genus: brickellia 	 NumberInCluster: 1 	 PercentageInCluster: 0.016949
Genus: betula 	 NumberInCluster: 5 	 PercentageInCluster: 0.104167
Genus: poa 	 NumberInCluster: 3 	 PercentageInCluster: 0.028846
Genus: potamogeton 	 NumberInCluster: 3 	 PercentageInCluster: 0.052632
Genus: eupatoriadelphus 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: carex 	 NumberInCluster: 35 	 PercentageInCluster: 0.050432
Genus: chrysanthemum 	 NumberInCluster: 2 	 PercentageInCluster: 0.500000
Genus: leavenworthia 	 NumberInCluster: 3 	 PercentageInCluster: 0.187500
Genus: sesbania 	 NumberInCluster: 1 	 PercentageInCluster: 0.090909
Genus: eleocharis 	 NumberInCluster: 4 	 PercentageInCluster: 0.045977
Genus: hesperostipa 	 NumberInCluster: 2 	 PercentageInCluster: 0.333333
Genus: packera 	 NumberInCluster: 3 	 PercentageInCluster: 0.044118
Genus: vinca 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: phlox 	 NumberInCluster: 4 	 PercentageInCluster: 0.026316
Genus: lonicera 	 NumberInCluster: 2 	 PercentageInCluster: 0.038462
Genus: solidago 	 NumberInCluster: 12 	 PercentageInCluster: 0.083333
Genus: rhus 	 NumberInCluster: 1 	 PercentageInCluster: 0.033333
Genus: cnicus 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: spermolepis 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: sorghum 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: veronica 	 NumberInCluster: 5 	 PercentageInCluster: 0.113636
Genus: iva 	 NumberInCluster: 1 	 PercentageInCluster: 0.066667
Genus: cicuta 	 NumberInCluster: 2 	 PercentageInCluster: 0.250000
Genus: arabis 	 NumberInCluster: 2 	 PercentageInCluster: 0.013699
Genus: thismia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: thalictrum 	 NumberInCluster: 3 	 PercentageInCluster: 0.100000
Genus: abelmoschus 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: acer 	 NumberInCluster: 1 	 PercentageInCluster: 0.025000
Genus: heuchera 	 NumberInCluster: 1 	 PercentageInCluster: 0.013514
Genus: leucanthemum 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: pulmonaria 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: woodsia 	 NumberInCluster: 4 	 PercentageInCluster: 0.181818
Genus: clinopodium 	 NumberInCluster: 1 	 PercentageInCluster: 0.076923
Genus: asclepias 	 NumberInCluster: 2 	 PercentageInCluster: 0.021978
Genus: helianthus 	 NumberInCluster: 3 	 PercentageInCluster: 0.037037
Genus: viola 	 NumberInCluster: 2 	 PercentageInCluster: 0.011111
Genus: erysimum 	 NumberInCluster: 3 	 PercentageInCluster: 0.083333
Genus: carpinus 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: boltonia 	 NumberInCluster: 2 	 PercentageInCluster: 0.200000
Genus: lycopus 	 NumberInCluster: 1 	 PercentageInCluster: 0.090909
Genus: rudbeckia 	 NumberInCluster: 1 	 PercentageInCluster: 0.024390
Genus: nassella 	 NumberInCluster: 1 	 PercentageInCluster: 0.100000
Genus: solanum 	 NumberInCluster: 1 	 PercentageInCluster: 0.009259
Genus: cerinthe 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: lemna 	 NumberInCluster: 1 	 PercentageInCluster: 0.111111
Genus: bouteloua 	 NumberInCluster: 4 	 PercentageInCluster: 0.121212
Genus: bromus 	 NumberInCluster: 1 	 PercentageInCluster: 0.014706
Genus: gypsophila 	 NumberInCluster: 1 	 PercentageInCluster: 0.111111
Genus: psoralidium 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: nyssa 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: allium 	 NumberInCluster: 7 	 PercentageInCluster: 0.047297
Genus: cytisus 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: prunus 	 NumberInCluster: 3 	 PercentageInCluster: 0.034483
Genus: rosa 	 NumberInCluster: 9 	 PercentageInCluster: 0.107143
Genus: lappula 	 NumberInCluster: 2 	 PercentageInCluster: 0.333333
Genus: nothocalais 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: euphrasia 	 NumberInCluster: 4 	 PercentageInCluster: 0.250000
Genus: crataegus 	 NumberInCluster: 18 	 PercentageInCluster: 0.092308
Genus: cleome 	 NumberInCluster: 2 	 PercentageInCluster: 0.100000
Genus: petasites 	 NumberInCluster: 1 	 PercentageInCluster: 0.142857
Genus: ranunculus 	 NumberInCluster: 2 	 PercentageInCluster: 0.014184
Genus: metaplexis 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: lathyrus 	 NumberInCluster: 1 	 PercentageInCluster: 0.013158
Genus: erythronium 	 NumberInCluster: 1 	 PercentageInCluster: 0.029412
Genus: alyssum 	 NumberInCluster: 1 	 PercentageInCluster: 0.111111
Genus: epimedium 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: calamovilfa 	 NumberInCluster: 1 	 PercentageInCluster: 0.142857
Genus: linaria 	 NumberInCluster: 1 	 PercentageInCluster: 0.058824
Genus: elaeagnus 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: elatine 	 NumberInCluster: 2 	 PercentageInCluster: 0.200000
Genus: malus 	 NumberInCluster: 3 	 PercentageInCluster: 0.136364
Genus: illecebrum 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: euonymus 	 NumberInCluster: 2 	 PercentageInCluster: 0.086957
Genus: salix 	 NumberInCluster: 8 	 PercentageInCluster: 0.047619
Genus: najas 	 NumberInCluster: 1 	 PercentageInCluster: 0.083333
Genus: coreopsis 	 NumberInCluster: 1 	 PercentageInCluster: 0.021739
Genus: clematis 	 NumberInCluster: 2 	 PercentageInCluster: 0.037736
Genus: cannabis 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: carduus 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: asplenium 	 NumberInCluster: 1 	 PercentageInCluster: 0.009901
Genus: epilobium 	 NumberInCluster: 2 	 PercentageInCluster: 0.036364
Genus: phemeranthus 	 NumberInCluster: 2 	 PercentageInCluster: 0.117647
Genus: calylophus 	 NumberInCluster: 1 	 PercentageInCluster: 0.076923
Genus: gentiana 	 NumberInCluster: 6 	 PercentageInCluster: 0.153846
Genus: monolepis 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: botrychium 	 NumberInCluster: 7 	 PercentageInCluster: 0.189189
Genus: parthenium 	 NumberInCluster: 1 	 PercentageInCluster: 0.058824
Genus: smilax 	 NumberInCluster: 1 	 PercentageInCluster: 0.045455
Genus: iris 	 NumberInCluster: 4 	 PercentageInCluster: 0.061538
Genus: polygonatum 	 NumberInCluster: 2 	 PercentageInCluster: 0.222222
Genus: akebia 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: philadelphus 	 NumberInCluster: 1 	 PercentageInCluster: 0.028571
Genus: lysimachia 	 NumberInCluster: 2 	 PercentageInCluster: 0.044444
Genus: sideroxylon 	 NumberInCluster: 1 	 PercentageInCluster: 0.052632
Genus: calotis 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: canadanthus 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: castilleja 	 NumberInCluster: 1 	 PercentageInCluster: 0.006211
Genus: lithospermum 	 NumberInCluster: 1 	 PercentageInCluster: 0.047619
Genus: lagenaria 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: ambrosia 	 NumberInCluster: 1 	 PercentageInCluster: 0.033333
Genus: syringa 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: malva 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: schkuhria 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: ptilimnium 	 NumberInCluster: 2 	 PercentageInCluster: 0.400000
Genus: erigeron 	 NumberInCluster: 1 	 PercentageInCluster: 0.003788
Genus: elymus 	 NumberInCluster: 5 	 PercentageInCluster: 0.075758
Genus: leucophysalis 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: physostegia 	 NumberInCluster: 1 	 PercentageInCluster: 0.071429
Genus: omphalodes 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: helenium 	 NumberInCluster: 1 	 PercentageInCluster: 0.035714
Genus: artemisia 	 NumberInCluster: 2 	 PercentageInCluster: 0.019802
Genus: sagittaria 	 NumberInCluster: 2 	 PercentageInCluster: 0.060606
Genus: madia 	 NumberInCluster: 1 	 PercentageInCluster: 0.066667
Genus: erica 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: trifolium 	 NumberInCluster: 3 	 PercentageInCluster: 0.020134
Genus: euthamia 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: heteranthera 	 NumberInCluster: 1 	 PercentageInCluster: 0.142857
Genus: zigadenus 	 NumberInCluster: 1 	 PercentageInCluster: 0.050000
Genus: berchemia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: trigonella 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: schoenoplectus 	 NumberInCluster: 2 	 PercentageInCluster: 0.058824
Genus: platanthera 	 NumberInCluster: 1 	 PercentageInCluster: 0.017544
Genus: ulmus 	 NumberInCluster: 2 	 PercentageInCluster: 0.181818
Genus: pinus 	 NumberInCluster: 1 	 PercentageInCluster: 0.013889
Genus: aconitum 	 NumberInCluster: 1 	 PercentageInCluster: 0.055556
Genus: opuntia 	 NumberInCluster: 1 	 PercentageInCluster: 0.013333
Genus: eryngium 	 NumberInCluster: 2 	 PercentageInCluster: 0.048780
Genus: galeopsis 	 NumberInCluster: 2 	 PercentageInCluster: 0.222222
Genus: thladiantha 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: eurybia 	 NumberInCluster: 1 	 PercentageInCluster: 0.035714
Genus: agalinis 	 NumberInCluster: 2 	 PercentageInCluster: 0.047619
Cluster = 15
Genus: oxytropis 	 NumberInCluster: 2 	 PercentageInCluster: 0.030303
Genus: alchemilla 	 NumberInCluster: 3 	 PercentageInCluster: 0.300000
Genus: senecio 	 NumberInCluster: 1 	 PercentageInCluster: 0.011628
Genus: ophioglossum 	 NumberInCluster: 1 	 PercentageInCluster: 0.062500
Genus: sparganium 	 NumberInCluster: 1 	 PercentageInCluster: 0.090909
Genus: lesquerella 	 NumberInCluster: 1 	 PercentageInCluster: 0.009901
Genus: muhlenbergia 	 NumberInCluster: 2 	 PercentageInCluster: 0.028571
Genus: taraxacum 	 NumberInCluster: 1 	 PercentageInCluster: 0.090909
Genus: vernonia 	 NumberInCluster: 1 	 PercentageInCluster: 0.027027
Genus: erodium 	 NumberInCluster: 1 	 PercentageInCluster: 0.047619
Genus: polypodium 	 NumberInCluster: 1 	 PercentageInCluster: 0.052632
Genus: pseudorchis 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: minuartia 	 NumberInCluster: 2 	 PercentageInCluster: 0.047619
Genus: asperugo 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: prunus 	 NumberInCluster: 1 	 PercentageInCluster: 0.011494
Genus: pedicularis 	 NumberInCluster: 5 	 PercentageInCluster: 0.071429
Genus: arabidopsis 	 NumberInCluster: 3 	 PercentageInCluster: 0.750000
Genus: braya 	 NumberInCluster: 6 	 PercentageInCluster: 0.545455
Genus: rorippa 	 NumberInCluster: 1 	 PercentageInCluster: 0.023256
Genus: geranium 	 NumberInCluster: 1 	 PercentageInCluster: 0.017857
Genus: euphrasia 	 NumberInCluster: 3 	 PercentageInCluster: 0.187500
Genus: petasites 	 NumberInCluster: 1 	 PercentageInCluster: 0.142857
Genus: lamium 	 NumberInCluster: 1 	 PercentageInCluster: 0.142857
Genus: cerastium 	 NumberInCluster: 11 	 PercentageInCluster: 0.244444
Genus: tripleurospermum 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: arctagrostis 	 NumberInCluster: 2 	 PercentageInCluster: 0.666667
Genus: symphoricarpos 	 NumberInCluster: 1 	 PercentageInCluster: 0.055556
Genus: ranunculus 	 NumberInCluster: 8 	 PercentageInCluster: 0.056738
Genus: puccinellia 	 NumberInCluster: 5 	 PercentageInCluster: 0.131579
Genus: potentilla 	 NumberInCluster: 9 	 PercentageInCluster: 0.067164
Genus: dupontia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: draba 	 NumberInCluster: 12 	 PercentageInCluster: 0.080537
Genus: dryopteris 	 NumberInCluster: 1 	 PercentageInCluster: 0.020408
Genus: neotorularia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: androsace 	 NumberInCluster: 1 	 PercentageInCluster: 0.066667
Genus: calamovilfa 	 NumberInCluster: 1 	 PercentageInCluster: 0.142857
Genus: cochlearia 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: linaria 	 NumberInCluster: 1 	 PercentageInCluster: 0.058824
Genus: pyrola 	 NumberInCluster: 1 	 PercentageInCluster: 0.111111
Genus: papaver 	 NumberInCluster: 1 	 PercentageInCluster: 0.037037
Genus: deschampsia 	 NumberInCluster: 2 	 PercentageInCluster: 0.181818
Genus: phippsia 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: dracocephalum 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: rubus 	 NumberInCluster: 3 	 PercentageInCluster: 0.011628
Genus: lilium 	 NumberInCluster: 1 	 PercentageInCluster: 0.022727
Genus: atriplex 	 NumberInCluster: 1 	 PercentageInCluster: 0.008547
Genus: cyperus 	 NumberInCluster: 1 	 PercentageInCluster: 0.006897
Genus: arenaria 	 NumberInCluster: 1 	 PercentageInCluster: 0.016667
Genus: eriophorum 	 NumberInCluster: 9 	 PercentageInCluster: 0.264706
Genus: pinguicula 	 NumberInCluster: 1 	 PercentageInCluster: 0.090909
Genus: arctophila 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: leymus 	 NumberInCluster: 1 	 PercentageInCluster: 0.043478
Genus: eutrema 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: spiranthes 	 NumberInCluster: 1 	 PercentageInCluster: 0.027778
Genus: cypripedium 	 NumberInCluster: 3 	 PercentageInCluster: 0.142857
Genus: festuca 	 NumberInCluster: 10 	 PercentageInCluster: 0.161290
Genus: astragalus 	 NumberInCluster: 2 	 PercentageInCluster: 0.003252
Genus: poa 	 NumberInCluster: 8 	 PercentageInCluster: 0.076923
Genus: saxifraga 	 NumberInCluster: 6 	 PercentageInCluster: 0.053571
Genus: sagina 	 NumberInCluster: 1 	 PercentageInCluster: 0.062500
Genus: equisetum 	 NumberInCluster: 1 	 PercentageInCluster: 0.050000
Genus: hippuris 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: gentiana 	 NumberInCluster: 1 	 PercentageInCluster: 0.025641
Genus: bartsia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: dactylorhiza 	 NumberInCluster: 4 	 PercentageInCluster: 0.500000
Genus: pucciphippsia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: sisyrinchium 	 NumberInCluster: 1 	 PercentageInCluster: 0.022222
Genus: gentianopsis 	 NumberInCluster: 5 	 PercentageInCluster: 0.333333
Genus: iris 	 NumberInCluster: 1 	 PercentageInCluster: 0.015385
Genus: sedum 	 NumberInCluster: 2 	 PercentageInCluster: 0.027778
Genus: armeria 	 NumberInCluster: 3 	 PercentageInCluster: 0.600000
Genus: honckenya 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: utricularia 	 NumberInCluster: 1 	 PercentageInCluster: 0.047619
Genus: cardamine 	 NumberInCluster: 1 	 PercentageInCluster: 0.014493
Genus: spergularia 	 NumberInCluster: 1 	 PercentageInCluster: 0.058824
Genus: mirabilis 	 NumberInCluster: 2 	 PercentageInCluster: 0.054054
Genus: koenigia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: quercus 	 NumberInCluster: 1 	 PercentageInCluster: 0.004348
Genus: linum 	 NumberInCluster: 1 	 PercentageInCluster: 0.018868
Genus: lithospermum 	 NumberInCluster: 1 	 PercentageInCluster: 0.047619
Genus: lathyrus 	 NumberInCluster: 3 	 PercentageInCluster: 0.039474
Genus: phaseolus 	 NumberInCluster: 1 	 PercentageInCluster: 0.055556
Genus: oligoneuron 	 NumberInCluster: 2 	 PercentageInCluster: 0.166667
Genus: betula 	 NumberInCluster: 4 	 PercentageInCluster: 0.083333
Genus: epilobium 	 NumberInCluster: 3 	 PercentageInCluster: 0.054545
Genus: callitriche 	 NumberInCluster: 2 	 PercentageInCluster: 0.133333
Genus: rhododendron 	 NumberInCluster: 1 	 PercentageInCluster: 0.025000
Genus: potamogeton 	 NumberInCluster: 2 	 PercentageInCluster: 0.035088
Genus: carex 	 NumberInCluster: 57 	 PercentageInCluster: 0.082133
Genus: erigeron 	 NumberInCluster: 5 	 PercentageInCluster: 0.018939
Genus: omalotheca 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: elymus 	 NumberInCluster: 2 	 PercentageInCluster: 0.030303
Genus: silene 	 NumberInCluster: 7 	 PercentageInCluster: 0.046980
Genus: cassiope 	 NumberInCluster: 1 	 PercentageInCluster: 0.111111
Genus: populus 	 NumberInCluster: 1 	 PercentageInCluster: 0.033333
Genus: ledum 	 NumberInCluster: 2 	 PercentageInCluster: 0.400000
Genus: eleocharis 	 NumberInCluster: 2 	 PercentageInCluster: 0.022989
Genus: hesperostipa 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: packera 	 NumberInCluster: 1 	 PercentageInCluster: 0.014706
Genus: arctodupontia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: pleuropogon 	 NumberInCluster: 1 	 PercentageInCluster: 0.142857
Genus: solidago 	 NumberInCluster: 2 	 PercentageInCluster: 0.013889
Genus: glyceria 	 NumberInCluster: 1 	 PercentageInCluster: 0.050000
Genus: cirsium 	 NumberInCluster: 1 	 PercentageInCluster: 0.009009
Genus: sporobolus 	 NumberInCluster: 1 	 PercentageInCluster: 0.023810
Genus: arnica 	 NumberInCluster: 3 	 PercentageInCluster: 0.066667
Genus: salix 	 NumberInCluster: 14 	 PercentageInCluster: 0.083333
Genus: dryas 	 NumberInCluster: 1 	 PercentageInCluster: 0.050000
Genus: salvia 	 NumberInCluster: 2 	 PercentageInCluster: 0.023529
Genus: symphyotrichum 	 NumberInCluster: 2 	 PercentageInCluster: 0.013605
Genus: lipocarpha 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: gentianella 	 NumberInCluster: 1 	 PercentageInCluster: 0.055556
Genus: veronica 	 NumberInCluster: 2 	 PercentageInCluster: 0.045455
Genus: chamaesyce 	 NumberInCluster: 1 	 PercentageInCluster: 0.008403
Genus: arabis 	 NumberInCluster: 1 	 PercentageInCluster: 0.006849
Genus: anemone 	 NumberInCluster: 1 	 PercentageInCluster: 0.020833
Genus: asclepias 	 NumberInCluster: 1 	 PercentageInCluster: 0.010989
Genus: galium 	 NumberInCluster: 1 	 PercentageInCluster: 0.006289
