Cluster = 0
Genus: blennosperma 	 NumberInCluster: 4 	 PercentageInCluster: 1.000000
Genus: amsonia 	 NumberInCluster: 5 	 PercentageInCluster: 0.192308
Genus: cooperia 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: buchnera 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: eragrostis 	 NumberInCluster: 14 	 PercentageInCluster: 0.205882
Genus: borrichia 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: anemone 	 NumberInCluster: 1 	 PercentageInCluster: 0.020833
Genus: vigna 	 NumberInCluster: 2 	 PercentageInCluster: 0.142857
Genus: ceratiola 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: paronychia 	 NumberInCluster: 14 	 PercentageInCluster: 0.311111
Genus: reimarochloa 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: malaxis 	 NumberInCluster: 1 	 PercentageInCluster: 0.071429
Genus: hymenoxys 	 NumberInCluster: 1 	 PercentageInCluster: 0.041667
Genus: elliottia 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: tragia 	 NumberInCluster: 3 	 PercentageInCluster: 0.187500
Genus: rhexia 	 NumberInCluster: 8 	 PercentageInCluster: 0.533333
Genus: warea 	 NumberInCluster: 2 	 PercentageInCluster: 0.500000
Genus: antigonon 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: halophila 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: crassula 	 NumberInCluster: 1 	 PercentageInCluster: 0.066667
Genus: phalaris 	 NumberInCluster: 2 	 PercentageInCluster: 0.181818
Genus: crocosmia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: salpichroa 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: galactia 	 NumberInCluster: 5 	 PercentageInCluster: 0.238095
Genus: bidens 	 NumberInCluster: 2 	 PercentageInCluster: 0.028169
Genus: brugmansia 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: lophiola 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: ammi 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: aletris 	 NumberInCluster: 5 	 PercentageInCluster: 0.833333
Genus: vitis 	 NumberInCluster: 3 	 PercentageInCluster: 0.100000
Genus: echinochloa 	 NumberInCluster: 1 	 PercentageInCluster: 0.055556
Genus: vicia 	 NumberInCluster: 6 	 PercentageInCluster: 0.130435
Genus: heliopsis 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: cypselea 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: liatris 	 NumberInCluster: 15 	 PercentageInCluster: 0.211268
Genus: lechea 	 NumberInCluster: 4 	 PercentageInCluster: 0.166667
Genus: murdannia 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: jamesianthus 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: ligustrum 	 NumberInCluster: 2 	 PercentageInCluster: 0.222222
Genus: hieracium 	 NumberInCluster: 1 	 PercentageInCluster: 0.012346
Genus: zoysia 	 NumberInCluster: 2 	 PercentageInCluster: 0.400000
Genus: nuttallanthus 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: zea 	 NumberInCluster: 2 	 PercentageInCluster: 0.400000
Genus: halesia 	 NumberInCluster: 2 	 PercentageInCluster: 0.400000
Genus: digitaria 	 NumberInCluster: 3 	 PercentageInCluster: 0.083333
Genus: camellia 	 NumberInCluster: 3 	 PercentageInCluster: 1.000000
Genus: hartwrightia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: muhlenbergia 	 NumberInCluster: 2 	 PercentageInCluster: 0.028571
Genus: spigelia 	 NumberInCluster: 3 	 PercentageInCluster: 0.375000
Genus: hygrophila 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: berlandiera 	 NumberInCluster: 3 	 PercentageInCluster: 0.428571
Genus: vittaria 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: palafoxia 	 NumberInCluster: 4 	 PercentageInCluster: 0.222222
Genus: scirpus 	 NumberInCluster: 1 	 PercentageInCluster: 0.050000
Genus: minuartia 	 NumberInCluster: 1 	 PercentageInCluster: 0.023810
Genus: heteropogon 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: salvia 	 NumberInCluster: 3 	 PercentageInCluster: 0.035294
Genus: spiranthes 	 NumberInCluster: 5 	 PercentageInCluster: 0.138889
Genus: oxalis 	 NumberInCluster: 7 	 PercentageInCluster: 0.179487
Genus: apteria 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: pediomelum 	 NumberInCluster: 2 	 PercentageInCluster: 0.071429
Genus: hypoxis 	 NumberInCluster: 5 	 PercentageInCluster: 0.714286
Genus: sarcocornia 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: securigera 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: zeuxine 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: elephantopus 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: thalia 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: sabal 	 NumberInCluster: 2 	 PercentageInCluster: 0.400000
Genus: macfadyena 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: vaccinium 	 NumberInCluster: 6 	 PercentageInCluster: 0.133333
Genus: nama 	 NumberInCluster: 1 	 PercentageInCluster: 0.035714
Genus: pleea 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: mecardonia 	 NumberInCluster: 2 	 PercentageInCluster: 0.400000
Genus: yucca 	 NumberInCluster: 3 	 PercentageInCluster: 0.066667
Genus: nymphoides 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: zephyranthes 	 NumberInCluster: 6 	 PercentageInCluster: 0.500000
Genus: conyza 	 NumberInCluster: 2 	 PercentageInCluster: 0.222222
Genus: alysicarpus 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: sida 	 NumberInCluster: 3 	 PercentageInCluster: 0.103448
Genus: ditrysinia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: gladiolus 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: flaveria 	 NumberInCluster: 2 	 PercentageInCluster: 0.250000
Genus: mitreola 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: torreya 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: chamaecrista 	 NumberInCluster: 2 	 PercentageInCluster: 0.057143
Genus: lilium 	 NumberInCluster: 6 	 PercentageInCluster: 0.136364
Genus: evolvulus 	 NumberInCluster: 2 	 PercentageInCluster: 0.133333
Genus: cyperus 	 NumberInCluster: 28 	 PercentageInCluster: 0.193103
Genus: arenaria 	 NumberInCluster: 4 	 PercentageInCluster: 0.066667
Genus: ceratophyllum 	 NumberInCluster: 2 	 PercentageInCluster: 0.500000
Genus: ribes 	 NumberInCluster: 2 	 PercentageInCluster: 0.020833
Genus: salvinia 	 NumberInCluster: 2 	 PercentageInCluster: 0.500000
Genus: bejaria 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: panicum 	 NumberInCluster: 5 	 PercentageInCluster: 0.060976
Genus: stylodon 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: triplasis 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: astragalus 	 NumberInCluster: 4 	 PercentageInCluster: 0.006504
Genus: melothria 	 NumberInCluster: 2 	 PercentageInCluster: 0.500000
Genus: lepidium 	 NumberInCluster: 4 	 PercentageInCluster: 0.042105
Genus: agarista 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: gymnostyles 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: euphorbia 	 NumberInCluster: 7 	 PercentageInCluster: 0.079545
Genus: arnoglossum 	 NumberInCluster: 3 	 PercentageInCluster: 0.375000
Genus: calyptocarpus 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: pyrrhopappus 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: rhododendron 	 NumberInCluster: 6 	 PercentageInCluster: 0.150000
Genus: fraxinus 	 NumberInCluster: 2 	 PercentageInCluster: 0.100000
Genus: acalypha 	 NumberInCluster: 3 	 PercentageInCluster: 0.125000
Genus: pyracantha 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: cuscuta 	 NumberInCluster: 2 	 PercentageInCluster: 0.026667
Genus: morella 	 NumberInCluster: 2 	 PercentageInCluster: 0.222222
Genus: calystegia 	 NumberInCluster: 1 	 PercentageInCluster: 0.018182
Genus: wahlenbergia 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: malvaviscus 	 NumberInCluster: 2 	 PercentageInCluster: 0.500000
Genus: sisyrinchium 	 NumberInCluster: 6 	 PercentageInCluster: 0.133333
Genus: phoebanthus 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: macbridea 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: daucus 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: trichomanes 	 NumberInCluster: 2 	 PercentageInCluster: 0.060606
Genus: cliftonia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: lindernia 	 NumberInCluster: 4 	 PercentageInCluster: 0.400000
Genus: kallstroemia 	 NumberInCluster: 1 	 PercentageInCluster: 0.142857
Genus: polygala 	 NumberInCluster: 14 	 PercentageInCluster: 0.175000
Genus: gratiola 	 NumberInCluster: 4 	 PercentageInCluster: 0.285714
Genus: lesquerella 	 NumberInCluster: 1 	 PercentageInCluster: 0.009901
Genus: ipomoea 	 NumberInCluster: 18 	 PercentageInCluster: 0.264706
Genus: burmannia 	 NumberInCluster: 2 	 PercentageInCluster: 0.666667
Genus: scleria 	 NumberInCluster: 6 	 PercentageInCluster: 0.200000
Genus: lycopodiella 	 NumberInCluster: 3 	 PercentageInCluster: 0.214286
Genus: oligoneuron 	 NumberInCluster: 1 	 PercentageInCluster: 0.083333
Genus: nandina 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: narcissus 	 NumberInCluster: 1 	 PercentageInCluster: 0.100000
Genus: erigeron 	 NumberInCluster: 4 	 PercentageInCluster: 0.015152
Genus: cuphea 	 NumberInCluster: 1 	 PercentageInCluster: 0.090909
Genus: cheilanthes 	 NumberInCluster: 1 	 PercentageInCluster: 0.030303
Genus: amphianthus 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: castanea 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: nierembergia 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: malvastrum 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: silene 	 NumberInCluster: 2 	 PercentageInCluster: 0.013423
Genus: richardia 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: thymophylla 	 NumberInCluster: 3 	 PercentageInCluster: 0.157895
Genus: stokesia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: justicia 	 NumberInCluster: 3 	 PercentageInCluster: 0.111111
Genus: adiantum 	 NumberInCluster: 1 	 PercentageInCluster: 0.035714
Genus: persea 	 NumberInCluster: 2 	 PercentageInCluster: 0.333333
Genus: piloblephis 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: polygonella 	 NumberInCluster: 5 	 PercentageInCluster: 0.454545
Genus: ageratum 	 NumberInCluster: 2 	 PercentageInCluster: 0.500000
Genus: melanthera 	 NumberInCluster: 1 	 PercentageInCluster: 0.142857
Genus: sphenopholis 	 NumberInCluster: 1 	 PercentageInCluster: 0.142857
Genus: thalassia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: sporobolus 	 NumberInCluster: 9 	 PercentageInCluster: 0.214286
Genus: bowlesia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: forestiera 	 NumberInCluster: 4 	 PercentageInCluster: 0.285714
Genus: arachis 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: kalmia 	 NumberInCluster: 1 	 PercentageInCluster: 0.142857
Genus: mitracarpus 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: sesuvium 	 NumberInCluster: 2 	 PercentageInCluster: 0.285714
Genus: chaptalia 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: ludwigia 	 NumberInCluster: 19 	 PercentageInCluster: 0.463415
Genus: lachnocaulon 	 NumberInCluster: 5 	 PercentageInCluster: 1.000000
Genus: oxypolis 	 NumberInCluster: 2 	 PercentageInCluster: 0.285714
Genus: hymenopappus 	 NumberInCluster: 1 	 PercentageInCluster: 0.034483
Genus: xyris 	 NumberInCluster: 19 	 PercentageInCluster: 0.703704
Genus: cinnamomum 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: trepocarpus 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: rostraria 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: cenchrus 	 NumberInCluster: 5 	 PercentageInCluster: 0.416667
Genus: diervilla 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: lepuropetalon 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: eriochloa 	 NumberInCluster: 3 	 PercentageInCluster: 0.200000
Genus: chromolaena 	 NumberInCluster: 1 	 PercentageInCluster: 0.111111
Genus: dichanthelium 	 NumberInCluster: 6 	 PercentageInCluster: 0.095238
Genus: scoparia 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: dioscorea 	 NumberInCluster: 3 	 PercentageInCluster: 0.200000
Genus: cynanchum 	 NumberInCluster: 2 	 PercentageInCluster: 0.080000
Genus: pycnanthemum 	 NumberInCluster: 3 	 PercentageInCluster: 0.120000
Genus: talinum 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: aesculus 	 NumberInCluster: 2 	 PercentageInCluster: 0.111111
Genus: canna 	 NumberInCluster: 3 	 PercentageInCluster: 0.428571
Genus: krigia 	 NumberInCluster: 1 	 PercentageInCluster: 0.111111
Genus: rumex 	 NumberInCluster: 2 	 PercentageInCluster: 0.027397
Genus: stipulicida 	 NumberInCluster: 2 	 PercentageInCluster: 0.666667
Genus: solanum 	 NumberInCluster: 10 	 PercentageInCluster: 0.092593
Genus: mimosa 	 NumberInCluster: 2 	 PercentageInCluster: 0.060606
Genus: glandularia 	 NumberInCluster: 3 	 PercentageInCluster: 0.136364
Genus: spartina 	 NumberInCluster: 3 	 PercentageInCluster: 0.230769
Genus: blephilia 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: oenothera 	 NumberInCluster: 4 	 PercentageInCluster: 0.040000
Genus: oxycaryum 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: andropogon 	 NumberInCluster: 10 	 PercentageInCluster: 0.370370
Genus: corchorus 	 NumberInCluster: 2 	 PercentageInCluster: 0.333333
Genus: viburnum 	 NumberInCluster: 2 	 PercentageInCluster: 0.062500
Genus: batis 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: hyptis 	 NumberInCluster: 2 	 PercentageInCluster: 0.166667
Genus: stellaria 	 NumberInCluster: 1 	 PercentageInCluster: 0.022222
Genus: verbesina 	 NumberInCluster: 3 	 PercentageInCluster: 0.142857
Genus: sericocarpus 	 NumberInCluster: 1 	 PercentageInCluster: 0.142857
Genus: platythelys 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: lygodesmia 	 NumberInCluster: 1 	 PercentageInCluster: 0.111111
Genus: eustoma 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: cladium 	 NumberInCluster: 2 	 PercentageInCluster: 0.400000
Genus: baptisia 	 NumberInCluster: 13 	 PercentageInCluster: 0.382353
Genus: photinia 	 NumberInCluster: 1 	 PercentageInCluster: 0.142857
Genus: oldenlandia 	 NumberInCluster: 2 	 PercentageInCluster: 0.400000
Genus: nephrolepis 	 NumberInCluster: 1 	 PercentageInCluster: 0.071429
Genus: stachys 	 NumberInCluster: 2 	 PercentageInCluster: 0.047619
Genus: plantago 	 NumberInCluster: 2 	 PercentageInCluster: 0.042553
Genus: cucurbita 	 NumberInCluster: 2 	 PercentageInCluster: 0.153846
Genus: crinum 	 NumberInCluster: 2 	 PercentageInCluster: 0.500000
Genus: lactuca 	 NumberInCluster: 3 	 PercentageInCluster: 0.150000
Genus: hedychium 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: tristagma 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: calibrachoa 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: teucrium 	 NumberInCluster: 2 	 PercentageInCluster: 0.142857
Genus: heliotropium 	 NumberInCluster: 2 	 PercentageInCluster: 0.058824
Genus: conradina 	 NumberInCluster: 2 	 PercentageInCluster: 0.400000
Genus: stenandrium 	 NumberInCluster: 2 	 PercentageInCluster: 0.400000
Genus: callirhoe 	 NumberInCluster: 1 	 PercentageInCluster: 0.090909
Genus: eupatorium 	 NumberInCluster: 7 	 PercentageInCluster: 0.155556
Genus: hydrolea 	 NumberInCluster: 2 	 PercentageInCluster: 0.400000
Genus: wedelia 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: tetragonotheca 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: schizachyrium 	 NumberInCluster: 5 	 PercentageInCluster: 0.312500
Genus: psilotum 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: sarracenia 	 NumberInCluster: 19 	 PercentageInCluster: 0.575758
Genus: dryopteris 	 NumberInCluster: 1 	 PercentageInCluster: 0.020408
Genus: ptilimnium 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: aristida 	 NumberInCluster: 8 	 PercentageInCluster: 0.145455
Genus: verbena 	 NumberInCluster: 7 	 PercentageInCluster: 0.127273
Genus: prenanthes 	 NumberInCluster: 1 	 PercentageInCluster: 0.058824
Genus: schoenocaulon 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: phyllostachys 	 NumberInCluster: 6 	 PercentageInCluster: 0.500000
Genus: macrothelypteris 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: cayaponia 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: agrimonia 	 NumberInCluster: 1 	 PercentageInCluster: 0.111111
Genus: rubus 	 NumberInCluster: 11 	 PercentageInCluster: 0.042636
Genus: nolina 	 NumberInCluster: 1 	 PercentageInCluster: 0.071429
Genus: atriplex 	 NumberInCluster: 1 	 PercentageInCluster: 0.008547
Genus: limnodea 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: marsilea 	 NumberInCluster: 2 	 PercentageInCluster: 0.181818
Genus: calopogon 	 NumberInCluster: 3 	 PercentageInCluster: 0.428571
Genus: ficus 	 NumberInCluster: 1 	 PercentageInCluster: 0.047619
Genus: hibiscus 	 NumberInCluster: 4 	 PercentageInCluster: 0.080000
Genus: hypochaeris 	 NumberInCluster: 4 	 PercentageInCluster: 0.666667
Genus: polanisia 	 NumberInCluster: 1 	 PercentageInCluster: 0.100000
Genus: phacelia 	 NumberInCluster: 4 	 PercentageInCluster: 0.017778
Genus: ammannia 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: chenopodium 	 NumberInCluster: 1 	 PercentageInCluster: 0.013889
Genus: sorghastrum 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: physalis 	 NumberInCluster: 9 	 PercentageInCluster: 0.176471
Genus: chlorophytum 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: croomia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: passiflora 	 NumberInCluster: 2 	 PercentageInCluster: 0.043478
Genus: facelis 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: illicium 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: hexastylis 	 NumberInCluster: 4 	 PercentageInCluster: 0.266667
Genus: elytraria 	 NumberInCluster: 2 	 PercentageInCluster: 0.400000
Genus: elionurus 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: amorpha 	 NumberInCluster: 6 	 PercentageInCluster: 0.300000
Genus: mucuna 	 NumberInCluster: 2 	 PercentageInCluster: 0.250000
Genus: cabomba 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: prunus 	 NumberInCluster: 5 	 PercentageInCluster: 0.057471
Genus: manihot 	 NumberInCluster: 2 	 PercentageInCluster: 0.285714
Genus: clerodendrum 	 NumberInCluster: 4 	 PercentageInCluster: 0.222222
Genus: chamaesyce 	 NumberInCluster: 6 	 PercentageInCluster: 0.050420
Genus: selaginella 	 NumberInCluster: 8 	 PercentageInCluster: 0.133333
Genus: paspalum 	 NumberInCluster: 22 	 PercentageInCluster: 0.349206
Genus: chrysoma 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: monarda 	 NumberInCluster: 1 	 PercentageInCluster: 0.027027
Genus: cycas 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: catapodium 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: linum 	 NumberInCluster: 3 	 PercentageInCluster: 0.056604
Genus: koelreuteria 	 NumberInCluster: 2 	 PercentageInCluster: 0.666667
Genus: polycarpon 	 NumberInCluster: 3 	 PercentageInCluster: 0.750000
Genus: brickellia 	 NumberInCluster: 2 	 PercentageInCluster: 0.033898
Genus: waldsteinia 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: osmanthus 	 NumberInCluster: 2 	 PercentageInCluster: 0.666667
Genus: gamochaeta 	 NumberInCluster: 5 	 PercentageInCluster: 0.625000
Genus: triglochin 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: cedrus 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: poa 	 NumberInCluster: 1 	 PercentageInCluster: 0.009615
Genus: callitriche 	 NumberInCluster: 1 	 PercentageInCluster: 0.066667
Genus: fimbristylis 	 NumberInCluster: 5 	 PercentageInCluster: 0.185185
Genus: amaranthus 	 NumberInCluster: 6 	 PercentageInCluster: 0.117647
Genus: carex 	 NumberInCluster: 23 	 PercentageInCluster: 0.033141
Genus: axonopus 	 NumberInCluster: 2 	 PercentageInCluster: 0.500000
Genus: isolepis 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: portulaca 	 NumberInCluster: 6 	 PercentageInCluster: 0.315789
Genus: leavenworthia 	 NumberInCluster: 6 	 PercentageInCluster: 0.375000
Genus: gomphrena 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: sisymbrium 	 NumberInCluster: 1 	 PercentageInCluster: 0.100000
Genus: sesbania 	 NumberInCluster: 5 	 PercentageInCluster: 0.454545
Genus: oryza 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: eleocharis 	 NumberInCluster: 15 	 PercentageInCluster: 0.172414
Genus: silphium 	 NumberInCluster: 11 	 PercentageInCluster: 0.282051
Genus: eurybia 	 NumberInCluster: 5 	 PercentageInCluster: 0.178571
Genus: solidago 	 NumberInCluster: 10 	 PercentageInCluster: 0.069444
Genus: rhus 	 NumberInCluster: 2 	 PercentageInCluster: 0.066667
Genus: asimina 	 NumberInCluster: 6 	 PercentageInCluster: 0.666667
Genus: arisaema 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: collinsonia 	 NumberInCluster: 2 	 PercentageInCluster: 0.500000
Genus: capsicum 	 NumberInCluster: 2 	 PercentageInCluster: 0.666667
Genus: limnophila 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: melinis 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: gymnopogon 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: sorghum 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: melia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: abrus 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: iva 	 NumberInCluster: 3 	 PercentageInCluster: 0.200000
Genus: hackelochloa 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: catharanthus 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: utricularia 	 NumberInCluster: 3 	 PercentageInCluster: 0.142857
Genus: arabis 	 NumberInCluster: 1 	 PercentageInCluster: 0.006849
Genus: eustachys 	 NumberInCluster: 7 	 PercentageInCluster: 0.875000
Genus: galium 	 NumberInCluster: 4 	 PercentageInCluster: 0.025157
Genus: imperata 	 NumberInCluster: 2 	 PercentageInCluster: 0.500000
Genus: pityopsis 	 NumberInCluster: 8 	 PercentageInCluster: 0.571429
Genus: sphenoclea 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: stewartia 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: clinopodium 	 NumberInCluster: 6 	 PercentageInCluster: 0.461538
Genus: polygonum 	 NumberInCluster: 3 	 PercentageInCluster: 0.028302
Genus: asclepias 	 NumberInCluster: 9 	 PercentageInCluster: 0.098901
Genus: helianthus 	 NumberInCluster: 12 	 PercentageInCluster: 0.148148
Genus: viola 	 NumberInCluster: 5 	 PercentageInCluster: 0.027778
Genus: boltonia 	 NumberInCluster: 2 	 PercentageInCluster: 0.200000
Genus: rudbeckia 	 NumberInCluster: 8 	 PercentageInCluster: 0.195122
Genus: dennstaedtia 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: ceratopteris 	 NumberInCluster: 2 	 PercentageInCluster: 0.666667
Genus: nassella 	 NumberInCluster: 2 	 PercentageInCluster: 0.200000
Genus: phytolacca 	 NumberInCluster: 1 	 PercentageInCluster: 0.111111
Genus: cullen 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: cakile 	 NumberInCluster: 4 	 PercentageInCluster: 0.333333
Genus: sesamum 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: macranthera 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: ranunculus 	 NumberInCluster: 6 	 PercentageInCluster: 0.042553
Genus: bacopa 	 NumberInCluster: 2 	 PercentageInCluster: 0.250000
Genus: parnassia 	 NumberInCluster: 1 	 PercentageInCluster: 0.062500
Genus: alternanthera 	 NumberInCluster: 5 	 PercentageInCluster: 0.357143
Genus: jaborosa 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: merremia 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: calycanthus 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: gochnatia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: gypsophila 	 NumberInCluster: 1 	 PercentageInCluster: 0.111111
Genus: ageratina 	 NumberInCluster: 1 	 PercentageInCluster: 0.050000
Genus: phanopyrum 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: kyllinga 	 NumberInCluster: 2 	 PercentageInCluster: 0.250000
Genus: leitneria 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: nyssa 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: ophioglossum 	 NumberInCluster: 5 	 PercentageInCluster: 0.312500
Genus: allium 	 NumberInCluster: 2 	 PercentageInCluster: 0.013514
Genus: ceanothus 	 NumberInCluster: 2 	 PercentageInCluster: 0.023529
Genus: balduina 	 NumberInCluster: 3 	 PercentageInCluster: 1.000000
Genus: rhapidophyllum 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
