Cluster = 0
Cluster = 1
Genus: ocimum 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: levisticum 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: cirsium 	 NumberInCluster: 16 	 PercentageInCluster: 0.144144
Genus: linanthus 	 NumberInCluster: 1 	 PercentageInCluster: 0.050000
Genus: thalictrum 	 NumberInCluster: 2 	 PercentageInCluster: 0.066667
Genus: symphyotrichum 	 NumberInCluster: 10 	 PercentageInCluster: 0.068027
Genus: lobelia 	 NumberInCluster: 1 	 PercentageInCluster: 0.013333
Genus: gentianella 	 NumberInCluster: 1 	 PercentageInCluster: 0.055556
Genus: spiraea 	 NumberInCluster: 1 	 PercentageInCluster: 0.030303
Genus: eragrostis 	 NumberInCluster: 4 	 PercentageInCluster: 0.058824
Genus: chamaechaenactis 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: anemone 	 NumberInCluster: 1 	 PercentageInCluster: 0.020833
Genus: xylorhiza 	 NumberInCluster: 1 	 PercentageInCluster: 0.076923
Genus: calluna 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: grindelia 	 NumberInCluster: 12 	 PercentageInCluster: 0.218182
Genus: vaccinium 	 NumberInCluster: 1 	 PercentageInCluster: 0.022222
Genus: crassula 	 NumberInCluster: 1 	 PercentageInCluster: 0.066667
Genus: bidens 	 NumberInCluster: 1 	 PercentageInCluster: 0.014085
Genus: silphium 	 NumberInCluster: 2 	 PercentageInCluster: 0.051282
Genus: lunaria 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: aurinia 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: dichanthelium 	 NumberInCluster: 1 	 PercentageInCluster: 0.015873
Genus: datura 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: antennaria 	 NumberInCluster: 3 	 PercentageInCluster: 0.052632
Genus: juncus 	 NumberInCluster: 5 	 PercentageInCluster: 0.029412
Genus: vicia 	 NumberInCluster: 3 	 PercentageInCluster: 0.065217
Genus: heliopsis 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: liatris 	 NumberInCluster: 2 	 PercentageInCluster: 0.028169
Genus: lechea 	 NumberInCluster: 1 	 PercentageInCluster: 0.041667
Genus: tonella 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: achnatherum 	 NumberInCluster: 1 	 PercentageInCluster: 0.024390
Genus: cynosurus 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: piptatherum 	 NumberInCluster: 1 	 PercentageInCluster: 0.142857
Genus: hieracium 	 NumberInCluster: 3 	 PercentageInCluster: 0.037037
Genus: primula 	 NumberInCluster: 4 	 PercentageInCluster: 0.137931
Genus: muhlenbergia 	 NumberInCluster: 1 	 PercentageInCluster: 0.014286
Genus: scirpus 	 NumberInCluster: 1 	 PercentageInCluster: 0.050000
Genus: aethusa 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: ephedra 	 NumberInCluster: 1 	 PercentageInCluster: 0.055556
Genus: minuartia 	 NumberInCluster: 4 	 PercentageInCluster: 0.095238
Genus: aruncus 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: encelia 	 NumberInCluster: 1 	 PercentageInCluster: 0.100000
Genus: salvia 	 NumberInCluster: 2 	 PercentageInCluster: 0.023529
Genus: pediomelum 	 NumberInCluster: 2 	 PercentageInCluster: 0.071429
Genus: echinochloa 	 NumberInCluster: 2 	 PercentageInCluster: 0.111111
Genus: corydalis 	 NumberInCluster: 5 	 PercentageInCluster: 0.227273
Genus: pteryxia 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: anthriscus 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: polypodium 	 NumberInCluster: 1 	 PercentageInCluster: 0.052632
Genus: potentilla 	 NumberInCluster: 4 	 PercentageInCluster: 0.029851
Genus: melilotus 	 NumberInCluster: 2 	 PercentageInCluster: 0.333333
Genus: nama 	 NumberInCluster: 2 	 PercentageInCluster: 0.071429
Genus: mimulus 	 NumberInCluster: 4 	 PercentageInCluster: 0.035398
Genus: claytonia 	 NumberInCluster: 2 	 PercentageInCluster: 0.035714
Genus: mertensia 	 NumberInCluster: 2 	 PercentageInCluster: 0.062500
Genus: heracleum 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: drymaria 	 NumberInCluster: 2 	 PercentageInCluster: 0.166667
Genus: lilium 	 NumberInCluster: 2 	 PercentageInCluster: 0.045455
Genus: cyperus 	 NumberInCluster: 6 	 PercentageInCluster: 0.041379
Genus: arenaria 	 NumberInCluster: 6 	 PercentageInCluster: 0.100000
Genus: heteranthera 	 NumberInCluster: 1 	 PercentageInCluster: 0.142857
Genus: leptosiphon 	 NumberInCluster: 1 	 PercentageInCluster: 0.024390
Genus: ribes 	 NumberInCluster: 6 	 PercentageInCluster: 0.062500
Genus: leymus 	 NumberInCluster: 2 	 PercentageInCluster: 0.086957
Genus: mentha 	 NumberInCluster: 4 	 PercentageInCluster: 0.333333
Genus: galega 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: panicum 	 NumberInCluster: 3 	 PercentageInCluster: 0.036585
Genus: festuca 	 NumberInCluster: 4 	 PercentageInCluster: 0.064516
Genus: astragalus 	 NumberInCluster: 95 	 PercentageInCluster: 0.154472
Genus: platyschkuhria 	 NumberInCluster: 2 	 PercentageInCluster: 0.400000
Genus: agrostemma 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: lepidium 	 NumberInCluster: 10 	 PercentageInCluster: 0.105263
Genus: euphorbia 	 NumberInCluster: 2 	 PercentageInCluster: 0.022727
Genus: saxifraga 	 NumberInCluster: 7 	 PercentageInCluster: 0.062500
Genus: alliaria 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: equisetum 	 NumberInCluster: 1 	 PercentageInCluster: 0.050000
Genus: townsendia 	 NumberInCluster: 4 	 PercentageInCluster: 0.121212
Genus: fraxinus 	 NumberInCluster: 2 	 PercentageInCluster: 0.100000
Genus: actaea 	 NumberInCluster: 1 	 PercentageInCluster: 0.076923
Genus: yabea 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: sisyrinchium 	 NumberInCluster: 2 	 PercentageInCluster: 0.044444
Genus: oreoxis 	 NumberInCluster: 3 	 PercentageInCluster: 0.500000
Genus: tetraneuris 	 NumberInCluster: 2 	 PercentageInCluster: 0.095238
Genus: amsonia 	 NumberInCluster: 1 	 PercentageInCluster: 0.038462
Genus: glebionis 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: lindernia 	 NumberInCluster: 3 	 PercentageInCluster: 0.300000
Genus: myrrhis 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: dicoria 	 NumberInCluster: 2 	 PercentageInCluster: 0.333333
Genus: halimolobos 	 NumberInCluster: 2 	 PercentageInCluster: 0.250000
Genus: camelina 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: frasera 	 NumberInCluster: 4 	 PercentageInCluster: 0.210526
Genus: lesquerella 	 NumberInCluster: 9 	 PercentageInCluster: 0.089109
Genus: thysanocarpus 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: plagiobothrys 	 NumberInCluster: 1 	 PercentageInCluster: 0.014085
Genus: rhododendron 	 NumberInCluster: 1 	 PercentageInCluster: 0.025000
Genus: ailanthus 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: silene 	 NumberInCluster: 5 	 PercentageInCluster: 0.033557
Genus: bolandra 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: calendula 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: pentagramma 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: lewisia 	 NumberInCluster: 1 	 PercentageInCluster: 0.034483
Genus: sericocarpus 	 NumberInCluster: 1 	 PercentageInCluster: 0.142857
Genus: pediocactus 	 NumberInCluster: 2 	 PercentageInCluster: 0.200000
Genus: sporobolus 	 NumberInCluster: 3 	 PercentageInCluster: 0.071429
Genus: amelanchier 	 NumberInCluster: 1 	 PercentageInCluster: 0.035714
Genus: phacelia 	 NumberInCluster: 11 	 PercentageInCluster: 0.048889
Genus: crepis 	 NumberInCluster: 4 	 PercentageInCluster: 0.078431
Genus: lipocarpha 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: ornithogalum 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: ludwigia 	 NumberInCluster: 2 	 PercentageInCluster: 0.048780
Genus: caryopteris 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: hymenopappus 	 NumberInCluster: 5 	 PercentageInCluster: 0.172414
Genus: neoparrya 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: eriochloa 	 NumberInCluster: 1 	 PercentageInCluster: 0.066667
Genus: corispermum 	 NumberInCluster: 4 	 PercentageInCluster: 0.266667
Genus: gypsophila 	 NumberInCluster: 1 	 PercentageInCluster: 0.111111
Genus: gadellia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: apios 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: xanthium 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: cynanchum 	 NumberInCluster: 1 	 PercentageInCluster: 0.040000
Genus: calandrinia 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: rumex 	 NumberInCluster: 2 	 PercentageInCluster: 0.027397
Genus: balsamorhiza 	 NumberInCluster: 1 	 PercentageInCluster: 0.041667
Genus: hedeoma 	 NumberInCluster: 1 	 PercentageInCluster: 0.041667
Genus: spartina 	 NumberInCluster: 1 	 PercentageInCluster: 0.076923
Genus: oenothera 	 NumberInCluster: 5 	 PercentageInCluster: 0.050000
Genus: cymopterus 	 NumberInCluster: 8 	 PercentageInCluster: 0.186047
Genus: elmera 	 NumberInCluster: 2 	 PercentageInCluster: 0.666667
Genus: peraphyllum 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: sclerocactus 	 NumberInCluster: 5 	 PercentageInCluster: 0.217391
Genus: collomia 	 NumberInCluster: 1 	 PercentageInCluster: 0.062500
Genus: musineon 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: lygodesmia 	 NumberInCluster: 3 	 PercentageInCluster: 0.333333
Genus: oxytropis 	 NumberInCluster: 2 	 PercentageInCluster: 0.030303
Genus: lotus 	 NumberInCluster: 1 	 PercentageInCluster: 0.012195
Genus: hoffmannseggia 	 NumberInCluster: 1 	 PercentageInCluster: 0.142857
Genus: stachys 	 NumberInCluster: 1 	 PercentageInCluster: 0.023810
Genus: polystichum 	 NumberInCluster: 2 	 PercentageInCluster: 0.066667
Genus: bunias 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: robinia 	 NumberInCluster: 2 	 PercentageInCluster: 0.117647
Genus: pedicularis 	 NumberInCluster: 2 	 PercentageInCluster: 0.028571
Genus: thinopyrum 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: eritrichium 	 NumberInCluster: 1 	 PercentageInCluster: 0.142857
Genus: proatriplex 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: ericameria 	 NumberInCluster: 6 	 PercentageInCluster: 0.078947
Genus: orobanche 	 NumberInCluster: 1 	 PercentageInCluster: 0.032258
Genus: eupatorium 	 NumberInCluster: 1 	 PercentageInCluster: 0.022222
Genus: rhamnus 	 NumberInCluster: 1 	 PercentageInCluster: 0.052632
Genus: fragaria 	 NumberInCluster: 1 	 PercentageInCluster: 0.055556
Genus: picea 	 NumberInCluster: 1 	 PercentageInCluster: 0.083333
Genus: polemonium 	 NumberInCluster: 4 	 PercentageInCluster: 0.108108
Genus: triosteum 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: petrorhagia 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: dryopteris 	 NumberInCluster: 1 	 PercentageInCluster: 0.020408
Genus: azolla 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: aristida 	 NumberInCluster: 2 	 PercentageInCluster: 0.036364
Genus: physaria 	 NumberInCluster: 10 	 PercentageInCluster: 0.238095
Genus: eriophorum 	 NumberInCluster: 1 	 PercentageInCluster: 0.029412
Genus: epipactis 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: papaver 	 NumberInCluster: 1 	 PercentageInCluster: 0.037037
Genus: dracocephalum 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: thelypodiopsis 	 NumberInCluster: 2 	 PercentageInCluster: 0.181818
Genus: clarkia 	 NumberInCluster: 2 	 PercentageInCluster: 0.027397
Genus: verbascum 	 NumberInCluster: 2 	 PercentageInCluster: 0.117647
Genus: rubus 	 NumberInCluster: 6 	 PercentageInCluster: 0.023256
Genus: ipomopsis 	 NumberInCluster: 10 	 PercentageInCluster: 0.192308
Genus: nolina 	 NumberInCluster: 1 	 PercentageInCluster: 0.071429
Genus: atriplex 	 NumberInCluster: 6 	 PercentageInCluster: 0.051282
Genus: fumaria 	 NumberInCluster: 1 	 PercentageInCluster: 0.111111
Genus: centaurea 	 NumberInCluster: 2 	 PercentageInCluster: 0.055556
Genus: amsinckia 	 NumberInCluster: 2 	 PercentageInCluster: 0.125000
Genus: polanisia 	 NumberInCluster: 1 	 PercentageInCluster: 0.100000
Genus: diplotaxis 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: chenopodium 	 NumberInCluster: 4 	 PercentageInCluster: 0.055556
Genus: aphanes 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: physalis 	 NumberInCluster: 2 	 PercentageInCluster: 0.039216
Genus: scabrethia 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: sagina 	 NumberInCluster: 3 	 PercentageInCluster: 0.187500
Genus: rhodiola 	 NumberInCluster: 1 	 PercentageInCluster: 0.142857
Genus: coleanthus 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: brassica 	 NumberInCluster: 1 	 PercentageInCluster: 0.100000
Genus: parryella 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: heuchera 	 NumberInCluster: 7 	 PercentageInCluster: 0.094595
Genus: selaginella 	 NumberInCluster: 2 	 PercentageInCluster: 0.033333
Genus: cardamine 	 NumberInCluster: 2 	 PercentageInCluster: 0.028986
Genus: monarda 	 NumberInCluster: 1 	 PercentageInCluster: 0.027027
Genus: descurainia 	 NumberInCluster: 1 	 PercentageInCluster: 0.038462
Genus: calamintha 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: tonestus 	 NumberInCluster: 1 	 PercentageInCluster: 0.090909
Genus: brickellia 	 NumberInCluster: 2 	 PercentageInCluster: 0.033898
Genus: muscari 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: camassia 	 NumberInCluster: 3 	 PercentageInCluster: 0.187500
Genus: agastache 	 NumberInCluster: 2 	 PercentageInCluster: 0.076923
Genus: douglasia 	 NumberInCluster: 1 	 PercentageInCluster: 0.076923
Genus: poa 	 NumberInCluster: 6 	 PercentageInCluster: 0.057692
Genus: potamogeton 	 NumberInCluster: 5 	 PercentageInCluster: 0.087719
Genus: aquilegia 	 NumberInCluster: 8 	 PercentageInCluster: 0.200000
Genus: amaranthus 	 NumberInCluster: 1 	 PercentageInCluster: 0.019608
Genus: carex 	 NumberInCluster: 20 	 PercentageInCluster: 0.028818
Genus: zuckia 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: lupinus 	 NumberInCluster: 23 	 PercentageInCluster: 0.067251
Genus: packera 	 NumberInCluster: 3 	 PercentageInCluster: 0.044118
Genus: cyclanthera 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: vinca 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: phlox 	 NumberInCluster: 13 	 PercentageInCluster: 0.085526
Genus: lonicera 	 NumberInCluster: 2 	 PercentageInCluster: 0.038462
Genus: solidago 	 NumberInCluster: 3 	 PercentageInCluster: 0.020833
Genus: dipsacus 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: telesonix 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: doronicum 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: tripterocalyx 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: hackelia 	 NumberInCluster: 9 	 PercentageInCluster: 0.214286
Genus: aliciella 	 NumberInCluster: 5 	 PercentageInCluster: 0.227273
Genus: mirabilis 	 NumberInCluster: 5 	 PercentageInCluster: 0.135135
Genus: veronica 	 NumberInCluster: 1 	 PercentageInCluster: 0.022727
Genus: synthyris 	 NumberInCluster: 1 	 PercentageInCluster: 0.058824
Genus: arabis 	 NumberInCluster: 9 	 PercentageInCluster: 0.061644
Genus: cotoneaster 	 NumberInCluster: 3 	 PercentageInCluster: 0.176471
Genus: galium 	 NumberInCluster: 3 	 PercentageInCluster: 0.018868
Genus: sinosenecio 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: zigadenus 	 NumberInCluster: 2 	 PercentageInCluster: 0.100000
Genus: wyethia 	 NumberInCluster: 3 	 PercentageInCluster: 0.300000
Genus: veronicastrum 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: pulmonaria 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: besseya 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: clinopodium 	 NumberInCluster: 1 	 PercentageInCluster: 0.076923
Genus: polygonum 	 NumberInCluster: 7 	 PercentageInCluster: 0.066038
Genus: asclepias 	 NumberInCluster: 2 	 PercentageInCluster: 0.021978
Genus: helianthus 	 NumberInCluster: 2 	 PercentageInCluster: 0.024691
Genus: viola 	 NumberInCluster: 7 	 PercentageInCluster: 0.038889
Genus: erysimum 	 NumberInCluster: 2 	 PercentageInCluster: 0.055556
Genus: yucca 	 NumberInCluster: 5 	 PercentageInCluster: 0.111111
Genus: rudbeckia 	 NumberInCluster: 1 	 PercentageInCluster: 0.024390
Genus: fimbristylis 	 NumberInCluster: 1 	 PercentageInCluster: 0.037037
Genus: lepyrodiclis 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: psorothamnus 	 NumberInCluster: 2 	 PercentageInCluster: 0.105263
Genus: solanum 	 NumberInCluster: 3 	 PercentageInCluster: 0.027778
Genus: parnassia 	 NumberInCluster: 1 	 PercentageInCluster: 0.062500
Genus: gilia 	 NumberInCluster: 4 	 PercentageInCluster: 0.054795
Genus: podistera 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: bromus 	 NumberInCluster: 4 	 PercentageInCluster: 0.058824
Genus: psilostrophe 	 NumberInCluster: 1 	 PercentageInCluster: 0.142857
Genus: gymnosteris 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: reseda 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: froelichia 	 NumberInCluster: 1 	 PercentageInCluster: 0.142857
Genus: allium 	 NumberInCluster: 8 	 PercentageInCluster: 0.054054
Genus: orthocarpus 	 NumberInCluster: 2 	 PercentageInCluster: 0.142857
Genus: nemophila 	 NumberInCluster: 2 	 PercentageInCluster: 0.100000
Genus: cytisus 	 NumberInCluster: 2 	 PercentageInCluster: 0.250000
Genus: sisymbrium 	 NumberInCluster: 1 	 PercentageInCluster: 0.100000
Genus: eutrema 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: prunus 	 NumberInCluster: 8 	 PercentageInCluster: 0.091954
Genus: cystopteris 	 NumberInCluster: 3 	 PercentageInCluster: 0.250000
Genus: molinia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: rosa 	 NumberInCluster: 3 	 PercentageInCluster: 0.035714
Genus: draba 	 NumberInCluster: 17 	 PercentageInCluster: 0.114094
Genus: eriogonum 	 NumberInCluster: 45 	 PercentageInCluster: 0.103211
Genus: amelasorbus 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: euphrasia 	 NumberInCluster: 1 	 PercentageInCluster: 0.062500
Genus: crataegus 	 NumberInCluster: 8 	 PercentageInCluster: 0.041026
Genus: opuntia 	 NumberInCluster: 1 	 PercentageInCluster: 0.013333
Genus: noccaea 	 NumberInCluster: 1 	 PercentageInCluster: 0.100000
Genus: ranunculus 	 NumberInCluster: 10 	 PercentageInCluster: 0.070922
Genus: corynephorus 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: anthoxanthum 	 NumberInCluster: 2 	 PercentageInCluster: 0.333333
Genus: pyrrocoma 	 NumberInCluster: 5 	 PercentageInCluster: 0.151515
Genus: lathyrus 	 NumberInCluster: 8 	 PercentageInCluster: 0.105263
Genus: erythronium 	 NumberInCluster: 2 	 PercentageInCluster: 0.058824
Genus: helianthella 	 NumberInCluster: 2 	 PercentageInCluster: 0.181818
Genus: calamovilfa 	 NumberInCluster: 1 	 PercentageInCluster: 0.142857
Genus: sidalcea 	 NumberInCluster: 3 	 PercentageInCluster: 0.046875
Genus: commelina 	 NumberInCluster: 1 	 PercentageInCluster: 0.050000
Genus: melica 	 NumberInCluster: 1 	 PercentageInCluster: 0.035714
Genus: iberis 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: heterotheca 	 NumberInCluster: 3 	 PercentageInCluster: 0.062500
Genus: laennecia 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: salix 	 NumberInCluster: 4 	 PercentageInCluster: 0.023810
Genus: abronia 	 NumberInCluster: 1 	 PercentageInCluster: 0.034483
Genus: betula 	 NumberInCluster: 3 	 PercentageInCluster: 0.062500
Genus: coreopsis 	 NumberInCluster: 1 	 PercentageInCluster: 0.021739
Genus: isocoma 	 NumberInCluster: 1 	 PercentageInCluster: 0.055556
Genus: berberis 	 NumberInCluster: 1 	 PercentageInCluster: 0.100000
Genus: clematis 	 NumberInCluster: 3 	 PercentageInCluster: 0.056604
Genus: cypripedium 	 NumberInCluster: 1 	 PercentageInCluster: 0.047619
Genus: succisa 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: cistanthe 	 NumberInCluster: 1 	 PercentageInCluster: 0.058824
Genus: tauschia 	 NumberInCluster: 1 	 PercentageInCluster: 0.100000
Genus: carduus 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: asplenium 	 NumberInCluster: 1 	 PercentageInCluster: 0.009901
Genus: epilobium 	 NumberInCluster: 2 	 PercentageInCluster: 0.036364
Genus: phemeranthus 	 NumberInCluster: 2 	 PercentageInCluster: 0.117647
Genus: myriophyllum 	 NumberInCluster: 1 	 PercentageInCluster: 0.071429
Genus: veratrum 	 NumberInCluster: 1 	 PercentageInCluster: 0.071429
Genus: smelowskia 	 NumberInCluster: 1 	 PercentageInCluster: 0.062500
Genus: anisocarpus 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: botrychium 	 NumberInCluster: 1 	 PercentageInCluster: 0.027027
Genus: parthenium 	 NumberInCluster: 2 	 PercentageInCluster: 0.117647
Genus: smilax 	 NumberInCluster: 1 	 PercentageInCluster: 0.045455
Genus: centaurium 	 NumberInCluster: 1 	 PercentageInCluster: 0.045455
Genus: ammophila 	 NumberInCluster: 2 	 PercentageInCluster: 0.666667
Genus: olsynium 	 NumberInCluster: 2 	 PercentageInCluster: 0.666667
Genus: iris 	 NumberInCluster: 1 	 PercentageInCluster: 0.015385
Genus: camissonia 	 NumberInCluster: 3 	 PercentageInCluster: 0.030303
Genus: lysimachia 	 NumberInCluster: 3 	 PercentageInCluster: 0.066667
Genus: tussilago 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: symphytum 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: oclemena 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: briza 	 NumberInCluster: 2 	 PercentageInCluster: 0.666667
Genus: lycopodium 	 NumberInCluster: 1 	 PercentageInCluster: 0.055556
Genus: castilleja 	 NumberInCluster: 18 	 PercentageInCluster: 0.111801
Genus: lithospermum 	 NumberInCluster: 1 	 PercentageInCluster: 0.047619
Genus: daphne 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: ambrosia 	 NumberInCluster: 1 	 PercentageInCluster: 0.033333
Genus: anagallis 	 NumberInCluster: 1 	 PercentageInCluster: 0.142857
Genus: dodecatheon 	 NumberInCluster: 2 	 PercentageInCluster: 0.052632
Genus: erigeron 	 NumberInCluster: 19 	 PercentageInCluster: 0.071970
Genus: elymus 	 NumberInCluster: 1 	 PercentageInCluster: 0.015152
Genus: pyrus 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: chrysothamnus 	 NumberInCluster: 1 	 PercentageInCluster: 0.047619
Genus: artemisia 	 NumberInCluster: 6 	 PercentageInCluster: 0.059406
Genus: sagittaria 	 NumberInCluster: 4 	 PercentageInCluster: 0.121212
Genus: mycelis 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: filipendula 	 NumberInCluster: 2 	 PercentageInCluster: 0.333333
Genus: thelypodium 	 NumberInCluster: 3 	 PercentageInCluster: 0.107143
Genus: trifolium 	 NumberInCluster: 13 	 PercentageInCluster: 0.087248
Genus: euthamia 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: cosmos 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: stellaria 	 NumberInCluster: 2 	 PercentageInCluster: 0.044444
Genus: acer 	 NumberInCluster: 3 	 PercentageInCluster: 0.075000
Genus: ptilagrostis 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: eleocharis 	 NumberInCluster: 5 	 PercentageInCluster: 0.057471
Genus: desmodium 	 NumberInCluster: 1 	 PercentageInCluster: 0.014286
Genus: hordeum 	 NumberInCluster: 2 	 PercentageInCluster: 0.105263
Genus: origanum 	 NumberInCluster: 2 	 PercentageInCluster: 0.666667
Genus: platanthera 	 NumberInCluster: 1 	 PercentageInCluster: 0.017544
Genus: ulmus 	 NumberInCluster: 1 	 PercentageInCluster: 0.090909
Genus: pinus 	 NumberInCluster: 2 	 PercentageInCluster: 0.027778
Genus: oonopsis 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: aconitum 	 NumberInCluster: 1 	 PercentageInCluster: 0.055556
Genus: polycnemum 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: luzula 	 NumberInCluster: 2 	 PercentageInCluster: 0.045455
Genus: impatiens 	 NumberInCluster: 1 	 PercentageInCluster: 0.090909
Genus: eurybia 	 NumberInCluster: 1 	 PercentageInCluster: 0.035714
Genus: galinsoga 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Cluster = 14
Genus: senecio 	 NumberInCluster: 14 	 PercentageInCluster: 0.162791
Genus: pseudostellaria 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: eriophyllum 	 NumberInCluster: 3 	 PercentageInCluster: 0.111111
Genus: lithophragma 	 NumberInCluster: 1 	 PercentageInCluster: 0.076923
Genus: argyrochosma 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: rorippa 	 NumberInCluster: 3 	 PercentageInCluster: 0.069767
Genus: lotus 	 NumberInCluster: 1 	 PercentageInCluster: 0.012195
Genus: geranium 	 NumberInCluster: 5 	 PercentageInCluster: 0.089286
Genus: tribulus 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: elyleymus 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: symphoricarpos 	 NumberInCluster: 2 	 PercentageInCluster: 0.111111
Genus: verbena 	 NumberInCluster: 1 	 PercentageInCluster: 0.018182
