Cluster = 0
Cluster = 1
Genus: senna 	 NumberInCluster: 6 	 PercentageInCluster: 0.117647
Genus: psilotum 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: sarracenia 	 NumberInCluster: 23 	 PercentageInCluster: 0.696970
Genus: dryopteris 	 NumberInCluster: 2 	 PercentageInCluster: 0.040816
Genus: azolla 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: aristida 	 NumberInCluster: 8 	 PercentageInCluster: 0.145455
Genus: sesbania 	 NumberInCluster: 3 	 PercentageInCluster: 0.272727
Genus: verbena 	 NumberInCluster: 5 	 PercentageInCluster: 0.090909
Genus: prenanthes 	 NumberInCluster: 1 	 PercentageInCluster: 0.058824
Genus: striga 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: phyllostachys 	 NumberInCluster: 7 	 PercentageInCluster: 0.583333
Genus: macrothelypteris 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: cayaponia 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: agrimonia 	 NumberInCluster: 1 	 PercentageInCluster: 0.111111
Genus: rubus 	 NumberInCluster: 9 	 PercentageInCluster: 0.034884
Genus: nolina 	 NumberInCluster: 1 	 PercentageInCluster: 0.071429
Genus: limnodea 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: centaurea 	 NumberInCluster: 1 	 PercentageInCluster: 0.027778
Genus: amsinckia 	 NumberInCluster: 1 	 PercentageInCluster: 0.062500
Genus: hibiscus 	 NumberInCluster: 3 	 PercentageInCluster: 0.060000
Genus: amelanchier 	 NumberInCluster: 2 	 PercentageInCluster: 0.071429
Genus: hypochaeris 	 NumberInCluster: 2 	 PercentageInCluster: 0.333333
Genus: polanisia 	 NumberInCluster: 1 	 PercentageInCluster: 0.100000
Genus: phacelia 	 NumberInCluster: 5 	 PercentageInCluster: 0.022222
Genus: ammannia 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: chenopodium 	 NumberInCluster: 1 	 PercentageInCluster: 0.013889
Genus: jacquemontia 	 NumberInCluster: 1 	 PercentageInCluster: 0.071429
Genus: hedera 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: sorghastrum 	 NumberInCluster: 2 	 PercentageInCluster: 0.400000
Genus: physalis 	 NumberInCluster: 6 	 PercentageInCluster: 0.117647
Genus: croomia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: passiflora 	 NumberInCluster: 2 	 PercentageInCluster: 0.043478
Genus: facelis 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: illicium 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: hexastylis 	 NumberInCluster: 11 	 PercentageInCluster: 0.733333
Genus: elytraria 	 NumberInCluster: 2 	 PercentageInCluster: 0.400000
Genus: amorpha 	 NumberInCluster: 7 	 PercentageInCluster: 0.350000
Genus: mucuna 	 NumberInCluster: 2 	 PercentageInCluster: 0.250000
Genus: cabomba 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: prunus 	 NumberInCluster: 5 	 PercentageInCluster: 0.057471
Genus: manihot 	 NumberInCluster: 1 	 PercentageInCluster: 0.142857
Genus: clerodendrum 	 NumberInCluster: 4 	 PercentageInCluster: 0.222222
Genus: chamaesyce 	 NumberInCluster: 4 	 PercentageInCluster: 0.033613
Genus: heuchera 	 NumberInCluster: 1 	 PercentageInCluster: 0.013514
Genus: selaginella 	 NumberInCluster: 9 	 PercentageInCluster: 0.150000
Genus: chrysoma 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: monarda 	 NumberInCluster: 4 	 PercentageInCluster: 0.108108
Genus: catapodium 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: xyris 	 NumberInCluster: 17 	 PercentageInCluster: 0.629630
Genus: linum 	 NumberInCluster: 5 	 PercentageInCluster: 0.094340
Genus: polycarpon 	 NumberInCluster: 3 	 PercentageInCluster: 0.750000
Genus: brickellia 	 NumberInCluster: 2 	 PercentageInCluster: 0.033898
Genus: waldsteinia 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: osmanthus 	 NumberInCluster: 2 	 PercentageInCluster: 0.666667
Genus: juniperus 	 NumberInCluster: 1 	 PercentageInCluster: 0.041667
Genus: triglochin 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: cedrus 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: poa 	 NumberInCluster: 1 	 PercentageInCluster: 0.009615
Genus: callitriche 	 NumberInCluster: 2 	 PercentageInCluster: 0.133333
Genus: fimbristylis 	 NumberInCluster: 7 	 PercentageInCluster: 0.259259
Genus: amaranthus 	 NumberInCluster: 5 	 PercentageInCluster: 0.098039
Genus: carex 	 NumberInCluster: 33 	 PercentageInCluster: 0.047550
Genus: axonopus 	 NumberInCluster: 3 	 PercentageInCluster: 0.750000
Genus: isolepis 	 NumberInCluster: 2 	 PercentageInCluster: 0.333333
Genus: portulaca 	 NumberInCluster: 5 	 PercentageInCluster: 0.263158
Genus: leavenworthia 	 NumberInCluster: 6 	 PercentageInCluster: 0.375000
Genus: phyla 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: sisymbrium 	 NumberInCluster: 1 	 PercentageInCluster: 0.100000
Genus: diamorpha 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: oryza 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: eleocharis 	 NumberInCluster: 12 	 PercentageInCluster: 0.137931
Genus: packera 	 NumberInCluster: 1 	 PercentageInCluster: 0.014706
Genus: silphium 	 NumberInCluster: 13 	 PercentageInCluster: 0.333333
Genus: eurybia 	 NumberInCluster: 6 	 PercentageInCluster: 0.214286
Genus: sinocalamus 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: solidago 	 NumberInCluster: 19 	 PercentageInCluster: 0.131944
Genus: dahlia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: rhus 	 NumberInCluster: 3 	 PercentageInCluster: 0.100000
Genus: asimina 	 NumberInCluster: 2 	 PercentageInCluster: 0.222222
Genus: tiarella 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: arisaema 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: collinsonia 	 NumberInCluster: 2 	 PercentageInCluster: 0.500000
Genus: abies 	 NumberInCluster: 1 	 PercentageInCluster: 0.055556
Genus: capsicum 	 NumberInCluster: 2 	 PercentageInCluster: 0.666667
Genus: spermolepis 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: sorghum 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: melia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: iva 	 NumberInCluster: 3 	 PercentageInCluster: 0.200000
Genus: catharanthus 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: utricularia 	 NumberInCluster: 4 	 PercentageInCluster: 0.190476
Genus: arabis 	 NumberInCluster: 1 	 PercentageInCluster: 0.006849
Genus: eustachys 	 NumberInCluster: 3 	 PercentageInCluster: 0.375000
Genus: enteropogon 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: galium 	 NumberInCluster: 5 	 PercentageInCluster: 0.031447
Genus: imperata 	 NumberInCluster: 2 	 PercentageInCluster: 0.500000
Genus: pityopsis 	 NumberInCluster: 6 	 PercentageInCluster: 0.428571
Genus: leucanthemum 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: sphenoclea 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: stewartia 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: clinopodium 	 NumberInCluster: 3 	 PercentageInCluster: 0.230769
Genus: polygonum 	 NumberInCluster: 1 	 PercentageInCluster: 0.009434
Genus: asclepias 	 NumberInCluster: 11 	 PercentageInCluster: 0.120879
Genus: helianthus 	 NumberInCluster: 13 	 PercentageInCluster: 0.160494
Genus: viola 	 NumberInCluster: 6 	 PercentageInCluster: 0.033333
Genus: boltonia 	 NumberInCluster: 3 	 PercentageInCluster: 0.300000
Genus: lycopus 	 NumberInCluster: 1 	 PercentageInCluster: 0.090909
Genus: rudbeckia 	 NumberInCluster: 6 	 PercentageInCluster: 0.146341
Genus: ceratopteris 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: nassella 	 NumberInCluster: 1 	 PercentageInCluster: 0.100000
Genus: phytolacca 	 NumberInCluster: 1 	 PercentageInCluster: 0.111111
Genus: cakile 	 NumberInCluster: 1 	 PercentageInCluster: 0.083333
Genus: sesamum 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: macranthera 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: ranunculus 	 NumberInCluster: 3 	 PercentageInCluster: 0.021277
Genus: bacopa 	 NumberInCluster: 3 	 PercentageInCluster: 0.375000
Genus: parnassia 	 NumberInCluster: 1 	 PercentageInCluster: 0.062500
Genus: alternanthera 	 NumberInCluster: 5 	 PercentageInCluster: 0.357143
Genus: jaborosa 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: dionaea 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: merremia 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: calycanthus 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: gypsophila 	 NumberInCluster: 1 	 PercentageInCluster: 0.111111
Genus: phanopyrum 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: kyllinga 	 NumberInCluster: 2 	 PercentageInCluster: 0.250000
Genus: nyssa 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: ophioglossum 	 NumberInCluster: 4 	 PercentageInCluster: 0.250000
Genus: allium 	 NumberInCluster: 3 	 PercentageInCluster: 0.020270
Genus: ceanothus 	 NumberInCluster: 1 	 PercentageInCluster: 0.011765
Genus: balduina 	 NumberInCluster: 3 	 PercentageInCluster: 1.000000
Genus: rhapidophyllum 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: pieris 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: habenaria 	 NumberInCluster: 2 	 PercentageInCluster: 0.200000
Genus: croptilon 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: xylosma 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: chrysopsis 	 NumberInCluster: 5 	 PercentageInCluster: 0.312500
Genus: buddleja 	 NumberInCluster: 2 	 PercentageInCluster: 0.142857
Genus: eremochloa 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: schisandra 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: rosa 	 NumberInCluster: 3 	 PercentageInCluster: 0.035714
Genus: vernicia 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: yeatesia 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: crataegus 	 NumberInCluster: 36 	 PercentageInCluster: 0.184615
Genus: cleome 	 NumberInCluster: 3 	 PercentageInCluster: 0.150000
Genus: boerhavia 	 NumberInCluster: 3 	 PercentageInCluster: 0.157895
Genus: opuntia 	 NumberInCluster: 3 	 PercentageInCluster: 0.040000
Genus: tamarix 	 NumberInCluster: 3 	 PercentageInCluster: 0.333333
Genus: thermopsis 	 NumberInCluster: 2 	 PercentageInCluster: 0.117647
Genus: aeschynomene 	 NumberInCluster: 3 	 PercentageInCluster: 0.214286
Genus: cyrilla 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: nuphar 	 NumberInCluster: 2 	 PercentageInCluster: 0.222222
Genus: chasmanthium 	 NumberInCluster: 3 	 PercentageInCluster: 0.600000
Genus: leersia 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: lilaeopsis 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: soliva 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: firmiana 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: tragus 	 NumberInCluster: 2 	 PercentageInCluster: 0.500000
Genus: spermacoce 	 NumberInCluster: 1 	 PercentageInCluster: 0.062500
Genus: erythronium 	 NumberInCluster: 1 	 PercentageInCluster: 0.029412
Genus: websteria 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: thalictrum 	 NumberInCluster: 3 	 PercentageInCluster: 0.100000
Genus: commelina 	 NumberInCluster: 1 	 PercentageInCluster: 0.050000
Genus: acicarpha 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: lyonia 	 NumberInCluster: 4 	 PercentageInCluster: 0.333333
Genus: elaeagnus 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: malus 	 NumberInCluster: 1 	 PercentageInCluster: 0.045455
Genus: sacciolepis 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: euonymus 	 NumberInCluster: 2 	 PercentageInCluster: 0.086957
Genus: zigadenus 	 NumberInCluster: 2 	 PercentageInCluster: 0.100000
Genus: gamochaeta 	 NumberInCluster: 5 	 PercentageInCluster: 0.625000
Genus: salix 	 NumberInCluster: 1 	 PercentageInCluster: 0.005952
Genus: uncinia 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: najas 	 NumberInCluster: 1 	 PercentageInCluster: 0.083333
Genus: coreopsis 	 NumberInCluster: 14 	 PercentageInCluster: 0.304348
Genus: pachysandra 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: santolina 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: syngonanthus 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: liriope 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: berberis 	 NumberInCluster: 2 	 PercentageInCluster: 0.200000
Genus: clematis 	 NumberInCluster: 4 	 PercentageInCluster: 0.075472
Genus: cypripedium 	 NumberInCluster: 1 	 PercentageInCluster: 0.047619
Genus: helianthemum 	 NumberInCluster: 5 	 PercentageInCluster: 0.357143
Genus: lycium 	 NumberInCluster: 2 	 PercentageInCluster: 0.055556
Genus: shortia 	 NumberInCluster: 3 	 PercentageInCluster: 1.000000
Genus: centella 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: asplenium 	 NumberInCluster: 3 	 PercentageInCluster: 0.029703
Genus: phemeranthus 	 NumberInCluster: 1 	 PercentageInCluster: 0.058824
Genus: myriophyllum 	 NumberInCluster: 1 	 PercentageInCluster: 0.071429
Genus: scolymus 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: halodule 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: gentiana 	 NumberInCluster: 1 	 PercentageInCluster: 0.025641
Genus: mayaca 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: botrychium 	 NumberInCluster: 2 	 PercentageInCluster: 0.054054
Genus: parthenium 	 NumberInCluster: 1 	 PercentageInCluster: 0.058824
Genus: smilax 	 NumberInCluster: 5 	 PercentageInCluster: 0.227273
Genus: sida 	 NumberInCluster: 4 	 PercentageInCluster: 0.137931
Genus: ilex 	 NumberInCluster: 11 	 PercentageInCluster: 0.275000
Genus: valerianella 	 NumberInCluster: 1 	 PercentageInCluster: 0.071429
Genus: iris 	 NumberInCluster: 6 	 PercentageInCluster: 0.092308
Genus: lindera 	 NumberInCluster: 2 	 PercentageInCluster: 0.400000
Genus: canavalia 	 NumberInCluster: 1 	 PercentageInCluster: 0.076923
Genus: lysimachia 	 NumberInCluster: 6 	 PercentageInCluster: 0.133333
Genus: colocasia 	 NumberInCluster: 2 	 PercentageInCluster: 0.400000
Genus: parietaria 	 NumberInCluster: 3 	 PercentageInCluster: 0.375000
Genus: pilea 	 NumberInCluster: 1 	 PercentageInCluster: 0.043478
Genus: thaspium 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: sideroxylon 	 NumberInCluster: 6 	 PercentageInCluster: 0.315789
Genus: zenobia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: rhynchospora 	 NumberInCluster: 48 	 PercentageInCluster: 0.461538
Genus: oclemena 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: castilleja 	 NumberInCluster: 1 	 PercentageInCluster: 0.006211
Genus: ctenium 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: bartonia 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: lithospermum 	 NumberInCluster: 2 	 PercentageInCluster: 0.095238
Genus: ponthieva 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: pteris 	 NumberInCluster: 1 	 PercentageInCluster: 0.041667
Genus: triantha 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: pinguicula 	 NumberInCluster: 5 	 PercentageInCluster: 0.454545
Genus: nandina 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: erigeron 	 NumberInCluster: 5 	 PercentageInCluster: 0.018939
Genus: rottboellia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: drymaria 	 NumberInCluster: 2 	 PercentageInCluster: 0.166667
Genus: aucuba 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: serenoa 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: physostegia 	 NumberInCluster: 2 	 PercentageInCluster: 0.142857
Genus: pentodon 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: cortaderia 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: indigofera 	 NumberInCluster: 6 	 PercentageInCluster: 0.375000
Genus: helenium 	 NumberInCluster: 4 	 PercentageInCluster: 0.142857
Genus: sagittaria 	 NumberInCluster: 8 	 PercentageInCluster: 0.242424
Genus: stillingia 	 NumberInCluster: 3 	 PercentageInCluster: 0.333333
Genus: croton 	 NumberInCluster: 3 	 PercentageInCluster: 0.047619
Genus: acanthospermum 	 NumberInCluster: 3 	 PercentageInCluster: 1.000000
Genus: thelypteris 	 NumberInCluster: 7 	 PercentageInCluster: 0.093333
Genus: trifolium 	 NumberInCluster: 7 	 PercentageInCluster: 0.046980
Genus: euthamia 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: cnidoscolus 	 NumberInCluster: 2 	 PercentageInCluster: 0.400000
Genus: pinckneya 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: phyllanthus 	 NumberInCluster: 3 	 PercentageInCluster: 0.090909
Genus: spigelia 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: pterocaulon 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: luffa 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: rhynchosia 	 NumberInCluster: 6 	 PercentageInCluster: 0.285714
Genus: uvularia 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: acer 	 NumberInCluster: 1 	 PercentageInCluster: 0.025000
Genus: tillandsia 	 NumberInCluster: 1 	 PercentageInCluster: 0.041667
Genus: melochia 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: glochidion 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: picris 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: bigelowia 	 NumberInCluster: 2 	 PercentageInCluster: 0.500000
Genus: lupinus 	 NumberInCluster: 3 	 PercentageInCluster: 0.008772
Genus: gordonia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: desmodium 	 NumberInCluster: 6 	 PercentageInCluster: 0.085714
Genus: yucca 	 NumberInCluster: 4 	 PercentageInCluster: 0.088889
Genus: dyschoriste 	 NumberInCluster: 2 	 PercentageInCluster: 0.200000
Genus: hordeum 	 NumberInCluster: 1 	 PercentageInCluster: 0.052632
Genus: evax 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: juncus 	 NumberInCluster: 11 	 PercentageInCluster: 0.064706
Genus: seymeria 	 NumberInCluster: 3 	 PercentageInCluster: 0.428571
Genus: platanthera 	 NumberInCluster: 2 	 PercentageInCluster: 0.035088
Genus: peltandra 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: bulbostylis 	 NumberInCluster: 6 	 PercentageInCluster: 0.352941
Genus: micranthemum 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: pinus 	 NumberInCluster: 5 	 PercentageInCluster: 0.069444
Genus: callicarpa 	 NumberInCluster: 2 	 PercentageInCluster: 0.500000
Genus: matelea 	 NumberInCluster: 3 	 PercentageInCluster: 0.107143
Genus: eryngium 	 NumberInCluster: 4 	 PercentageInCluster: 0.097561
Genus: marshallia 	 NumberInCluster: 8 	 PercentageInCluster: 0.615385
Genus: taxodium 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: nerium 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: phlox 	 NumberInCluster: 11 	 PercentageInCluster: 0.072368
Genus: agalinis 	 NumberInCluster: 13 	 PercentageInCluster: 0.309524
Genus: medicago 	 NumberInCluster: 1 	 PercentageInCluster: 0.052632
Cluster = 15
Genus: harrimanella 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: nuttallanthus 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: alchemilla 	 NumberInCluster: 7 	 PercentageInCluster: 0.700000
Genus: senecio 	 NumberInCluster: 2 	 PercentageInCluster: 0.023256
Genus: lotus 	 NumberInCluster: 2 	 PercentageInCluster: 0.024390
Genus: ophioglossum 	 NumberInCluster: 1 	 PercentageInCluster: 0.062500
Genus: allium 	 NumberInCluster: 1 	 PercentageInCluster: 0.006757
Genus: sparganium 	 NumberInCluster: 2 	 PercentageInCluster: 0.181818
Genus: muhlenbergia 	 NumberInCluster: 2 	 PercentageInCluster: 0.028571
Genus: taraxacum 	 NumberInCluster: 1 	 PercentageInCluster: 0.090909
Genus: plantago 	 NumberInCluster: 1 	 PercentageInCluster: 0.021277
Genus: phlomis 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: erodium 	 NumberInCluster: 1 	 PercentageInCluster: 0.047619
Genus: trichophorum 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: lactuca 	 NumberInCluster: 2 	 PercentageInCluster: 0.100000
Genus: minuartia 	 NumberInCluster: 1 	 PercentageInCluster: 0.023810
Genus: cystopteris 	 NumberInCluster: 2 	 PercentageInCluster: 0.166667
Genus: arabidopsis 	 NumberInCluster: 3 	 PercentageInCluster: 0.750000
Genus: braya 	 NumberInCluster: 6 	 PercentageInCluster: 0.545455
Genus: heliotropium 	 NumberInCluster: 1 	 PercentageInCluster: 0.029412
Genus: oxytropis 	 NumberInCluster: 5 	 PercentageInCluster: 0.075758
Genus: geranium 	 NumberInCluster: 1 	 PercentageInCluster: 0.017857
Genus: helianthus 	 NumberInCluster: 1 	 PercentageInCluster: 0.012346
Genus: glyceria 	 NumberInCluster: 2 	 PercentageInCluster: 0.100000
Genus: euphrasia 	 NumberInCluster: 3 	 PercentageInCluster: 0.187500
Genus: halenia 	 NumberInCluster: 2 	 PercentageInCluster: 0.666667
Genus: onosmodium 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: prenanthes 	 NumberInCluster: 1 	 PercentageInCluster: 0.058824
Genus: lamium 	 NumberInCluster: 1 	 PercentageInCluster: 0.142857
Genus: cerastium 	 NumberInCluster: 10 	 PercentageInCluster: 0.222222
Genus: corydalis 	 NumberInCluster: 1 	 PercentageInCluster: 0.045455
Genus: amerorchis 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: ranunculus 	 NumberInCluster: 7 	 PercentageInCluster: 0.049645
Genus: puccinellia 	 NumberInCluster: 7 	 PercentageInCluster: 0.184211
Genus: rhinanthus 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: anthoxanthum 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: potentilla 	 NumberInCluster: 11 	 PercentageInCluster: 0.082090
Genus: trifolium 	 NumberInCluster: 1 	 PercentageInCluster: 0.006711
Genus: viburnum 	 NumberInCluster: 1 	 PercentageInCluster: 0.031250
Genus: draba 	 NumberInCluster: 13 	 PercentageInCluster: 0.087248
Genus: nothocalais 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: isoetes 	 NumberInCluster: 2 	 PercentageInCluster: 0.037736
Genus: caragana 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: dryopteris 	 NumberInCluster: 3 	 PercentageInCluster: 0.061224
Genus: calypso 	 NumberInCluster: 2 	 PercentageInCluster: 0.666667
Genus: arctium 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: geum 	 NumberInCluster: 1 	 PercentageInCluster: 0.029412
Genus: geocaulon 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: androsace 	 NumberInCluster: 1 	 PercentageInCluster: 0.066667
Genus: calamovilfa 	 NumberInCluster: 1 	 PercentageInCluster: 0.142857
Genus: linaria 	 NumberInCluster: 1 	 PercentageInCluster: 0.058824
Genus: leymus 	 NumberInCluster: 2 	 PercentageInCluster: 0.086957
Genus: phemeranthus 	 NumberInCluster: 1 	 PercentageInCluster: 0.058824
Genus: pyrola 	 NumberInCluster: 1 	 PercentageInCluster: 0.111111
Genus: elatine 	 NumberInCluster: 1 	 PercentageInCluster: 0.100000
Genus: radiola 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: pseudorchis 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: mertensia 	 NumberInCluster: 2 	 PercentageInCluster: 0.062500
Genus: dianthus 	 NumberInCluster: 1 	 PercentageInCluster: 0.083333
Genus: montia 	 NumberInCluster: 1 	 PercentageInCluster: 0.100000
Genus: rubus 	 NumberInCluster: 3 	 PercentageInCluster: 0.011628
Genus: euonymus 	 NumberInCluster: 1 	 PercentageInCluster: 0.043478
Genus: atriplex 	 NumberInCluster: 1 	 PercentageInCluster: 0.008547
Genus: axyris 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: salix 	 NumberInCluster: 12 	 PercentageInCluster: 0.071429
Genus: arenaria 	 NumberInCluster: 2 	 PercentageInCluster: 0.033333
Genus: eriophorum 	 NumberInCluster: 5 	 PercentageInCluster: 0.147059
Genus: pinguicula 	 NumberInCluster: 1 	 PercentageInCluster: 0.090909
Genus: centaurea 	 NumberInCluster: 1 	 PercentageInCluster: 0.027778
Genus: littorella 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: amsinckia 	 NumberInCluster: 1 	 PercentageInCluster: 0.062500
Genus: amelanchier 	 NumberInCluster: 2 	 PercentageInCluster: 0.071429
Genus: mentha 	 NumberInCluster: 1 	 PercentageInCluster: 0.083333
Genus: sisyrinchium 	 NumberInCluster: 3 	 PercentageInCluster: 0.066667
Genus: pucciphippsia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: equisetum 	 NumberInCluster: 2 	 PercentageInCluster: 0.100000
Genus: chenopodium 	 NumberInCluster: 3 	 PercentageInCluster: 0.041667
Genus: festuca 	 NumberInCluster: 5 	 PercentageInCluster: 0.080645
Genus: spiranthes 	 NumberInCluster: 2 	 PercentageInCluster: 0.055556
Genus: astragalus 	 NumberInCluster: 2 	 PercentageInCluster: 0.003252
Genus: asplenium 	 NumberInCluster: 1 	 PercentageInCluster: 0.009901
Genus: poa 	 NumberInCluster: 6 	 PercentageInCluster: 0.057692
Genus: shepherdia 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: euphorbia 	 NumberInCluster: 1 	 PercentageInCluster: 0.011364
Genus: saxifraga 	 NumberInCluster: 6 	 PercentageInCluster: 0.053571
